Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
191.86432578188476,100,71,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0
245.43054545037654,100,95,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,0,71,24,0,0,0,0,0,0,0,0,0,0,0,0
571.8476142538595,100,127,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,32,71,24,0,0,0,0,0,0,0,0,0,0,0,0
578.5766631653786,100,184,0.46000000000000796,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,32,128,24,0,0,0,0,0,0,0,0,0,0,0,0
787.4240767281417,99.79,172,0.46000000000000796,0.08399999999999751,0.0,10000000,10000000,10000000,10000000,10000000.0,10000000,10000,10000,10000,10000,10000,10000,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,0,0,0,32,140,24,0,0,0,0,24,0,0,0,0,0,0,0
992.7239799042505,99.79,231,0.46000000000000796,0.0989949493661137,0.0,10000000,10000000,10000000,10000000,10000000.0,10000000,10000,10000,10000,10000,10000,10000,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,0,0,59,32,140,24,0,0,0,0,24,0,0,0,0,0,0,0
1015.550673031287,99.79,176,0.46000000000000796,0.10392304845412954,0.0,10000000,9994511.55,10000000,10000000,10005488.45,10000000,10000,10055,10000,10000,9945,10000,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,0,55,59,32,140,24,0,55,0,0,79,0,0,0,0,0,0,0
1200.197035565817,99.79,177,0.14000000000000057,0.10499999999999687,0.0,10000000,9994511.55,10000000,10000000,10005488.45,10000000,10000,10055,10000,10000,9945,10000,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,0,55,59,32,141,24,0,55,0,0,79,0,0,0,0,0,0,0
1206.61607209994,99.79,276,0.14000000000000057,0.10434983894998708,0.0,10000000,9994511.55,10000000,10000000,10005488.45,10000000,10000,10055,10000,10000,9945,10000,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,10997900.0,0,55,158,32,141,24,0,55,0,0,79,0,0,0,0,0,0,0
1262.2496611323718,99.79,274,0.46000000000000796,0.10287856919689041,0.0,10000000,9994312.290000001,10000000,10000000,10005687.709999999,10000000,10000,10057,10000,10000,9943,10000,10997900.0,10997900.32,10997900.0,10997900.0,10997899.68,10997900.0,0,57,158,32,141,24,0,57,0,0,81,0,0,0,0,0,0,0
1406.836348077939,99.79,356,0.0800000000000125,0.10101959551337228,0.0,10000000,9994312.290000001,10000000,10000000,10005687.709999999,10000000,10000,10057,10000,10000,9943,10000,10997900.0,10997900.32,10997900.0,10997900.0,10997899.68,10997900.0,0,57,158,32,141,106,0,57,0,0,81,0,0,0,0,0,0,0
1431.5895965493226,100.31,289,0.6000000000000085,0.15616942366829753,0.0,10000000,9994312.290000001,9999700.63,10000000,10005987.079999998,10000000,10000,10057,10003,10000,9940,10000,11003100.0,11003129.96,11003101.56,11003100.0,11003068.479999999,11003100.0,0,57,225,32,141,106,0,57,131,0,84,0,0,0,0,0,0,0
1453.148743758654,100.31,299,0.20000000000000284,0.18508274177182063,0.0,10000000,9994312.290000001,9999700.63,10000000,10005987.079999998,10000000,10000,10057,10003,10000,9940,10000,11003100.0,11003129.96,11003101.56,11003100.0,11003068.479999999,11003100.0,0,57,225,42,141,106,0,57,131,0,84,0,0,0,0,0,0,0
1465.442971886114,99.71,223,0.6000000000000085,0.18749693875051926,0.0,10000000,9994312.290000001,9999700.63,9998998.9,10005987.079999998,10001001.1,10000,10057,10003,10010,9940,9990,10997100.0,10997095.760000002,10997099.760000002,10997096.0,10997104.479999999,10997104.0,0,57,225,42,141,182,0,57,131,10,84,142,0,0,0,0,0,0
