Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
226.85179672354695,100,96,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.15904997671,100,175,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,96,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460.30556104994525,101.1,171,-1,0.5185449728701322,0.0,10000000,9999595.6,10000000,10000000,10000404.4,10000000,10000,10004,10000,10000,9996,10000,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,0,96,0,79,4,0,0,4,0,0,4,0,0,0,0,0,0,0
509.00910664875437,101.1,243,0.480000000000004,0.5499999999999972,0.0,10000000,9999595.6,10000000,10000000,10000404.4,10000000,10000,10004,10000,10000,9996,10000,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,0,96,0,79,4,72,0,4,0,0,4,0,0,0,0,0,0,0
671.7730777279534,101.1,317,0.4200000000000017,0.5388877434122964,0.0,10000000,9999595.6,10000000,10000000,10000404.4,10000000,10000,10004,10000,10000,9996,10000,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,0,96,74,79,4,72,0,4,0,0,4,0,0,0,0,0,0,0
870.115422680907,101.1,414,0.25,0.5185449728701322,0.0,10000000,9999595.6,10000000,10000000,10000404.4,10000000,10000,10004,10000,10000,9996,10000,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,11011000.0,0,96,74,79,101,72,0,4,0,0,4,0,0,0,0,0,0,0
1091.278580758898,101.52,391,0.25,0.5534013563630715,0.0,10000000,9999595.6,10000000.0,10000000,10000404.4,10000000,10000,10004,10000,10000,9996,10000,11015200.0,11015201.68,11015200.0,11015200.0,11015198.32,11015200.0,0,96,97,79,101,72,0,4,46,0,4,0,0,0,0,0,0,0
1117.922751903246,101.58,301,0.3100000000000023,0.5717899526924185,0.0,10000000,9999595.6,10005177.52,10000000,10000404.4,9994822.48,10000,10004,9949,10000,9996,10051,11015800.0,11015801.92,11015796.94,11015800.0,11015798.08,11015803.06,0,96,97,79,101,162,0,4,97,0,4,129,0,0,0,0,0,0
1283.6170014599313,101.58,278,-1,0.5756627956720726,0.0,10000000,9999595.6,10005177.52,10000000,9997052.26,9998174.620000001,10000,10004,9949,10000,10029,10018,11015800.0,11015801.92,11015796.94,11015800.0,11015798.08,11015803.06,0,96,97,79,144,162,0,4,97,0,37,162,0,0,0,0,0,0
1286.0733467291416,102.1,339,0.10999999999999943,0.6367071540355097,0.0,10000000,9999595.6,10005177.52,10000000,9997052.26,9998174.620000001,10000,10004,9949,10000,10029,10018,11021000.0,11021004.0,11020970.42,11021000.0,11021013.16,11021012.420000002,0,96,97,79,225,162,0,4,97,0,57,162,0,0,0,0,0,0
1290.6199557951156,101.38,289,-1,0.6117310487731159,0.0,10000000,9999595.6,10005177.52,10000000,9997052.26,9998174.620000001,10000,10004,9949,10000,10029,10018,11013800.0,11013801.12,11013807.139999999,11013800.0,11013792.28,11013799.46,0,96,97,79,317,162,0,4,97,0,199,162,0,0,0,0,0,0
1301.5159277953005,101.38,306,-1,0.5893758468828592,0.0,10000000,9999595.6,10005177.52,10000000,9997052.26,9998174.620000001,10000,10004,9949,10000,10029,10018,11013800.0,11013801.12,11013807.139999999,11013800.0,11013792.28,11013799.46,0,96,97,96,317,162,0,4,97,0,199,162,0,0,0,0,0,0
1324.7525590947714,101.38,320,0.6400000000000006,0.5692349272197399,0.0,10000000,9999595.6,10005177.52,10000000,9997052.26,9998174.620000001,10000,10004,9949,10000,10029,10018,11013800.0,11013801.12,11013807.139999999,11013800.0,11013792.28,11013799.46,0,96,111,96,317,162,0,4,97,0,199,162,0,0,0,0,0,0
1359.0140973561342,101.38,372,0.6400000000000006,0.5509787210232414,0.0,10000000,9999595.6,10005177.52,10000000,9997052.26,9998174.620000001,10000,10004,9949,10000,10029,10018,11013800.0,11013801.12,11013807.139999999,11013800.0,11013792.28,11013799.46,0,96,111,148,317,162,0,4,97,0,199,162,0,0,0,0,0,0
1479.708357124445,101.27,291,0.9900000000000091,0.532643720824091,0.0,10000000,10007805.819999998,10005177.52,10000000,9988842.040000001,9998174.620000001,10000,9923,9949,10000,10110,10018,11012700.0,11012708.029999997,11012712.75,11012700.0,11012681.74,11012697.48,0,177,111,148,317,162,0,85,97,0,280,162,0,0,0,0,0,0
1505.9587515300673,101.27,255,0.9900000000000091,0.5160244664742156,0.0,10000000,10011451.54,10005177.52,10000000,9985196.32,9998174.620000001,10000,9887,9949,10000,10146,10018,11012700.0,11012708.03,11012712.75,11012700.0,11012681.74,11012697.48,0,213,111,148,317,162,0,121,97,0,316,162,0,0,0,0,0,0
1514.2387989181486,101.27,340,0.10000000000000853,0.5008691407880611,0.0,10000000,10011451.54,10005177.52,10000000,9985196.32,9998174.620000001,10000,9887,9949,10000,10146,10018,11012700.0,11012708.03,11012712.75,11012700.0,11012681.74,11012697.48,0,213,111,148,317,247,0,121,97,0,316,162,0,0,0,0,0,0
1681.7154620790695,101.37,335,0.10000000000000853,0.488196479369869,0.0,10000000,10011451.54,10005177.52,10000000,9984689.47,9998681.47,10000,9887,9949,10000,10151,10013,11013700.0,11013696.729999999,11013707.65,11013700.0,11013696.34,11013699.280000001,0,213,111,148,322,247,0,121,97,0,321,167,0,0,0,0,0,0
1707.258105260789,101.37,392,0.10000000000000853,0.4764254017523649,0.0,10000000,10011451.54,10005177.52,10000000,9984689.47,9998681.47,10000,9887,9949,10000,10151,10013,11013700.0,11013696.729999999,11013707.65,11013700.0,11013696.34,11013699.280000001,0,213,111,205,322,247,0,121,97,0,321,167,0,0,0,0,0,0
1729.6611816555333,101.37,440,0.10000000000000853,0.4654556906946132,0.0,10000000,10011451.54,10005177.52,10000000,9984689.47,9998681.47,10000,9887,9949,10000,10151,10013,11013700.0,11013696.729999999,11013707.65,11013700.0,11013696.34,11013699.280000001,0,213,111,205,370,247,0,121,97,0,321,167,0,0,0,0,0,0
