Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
288.4447024295081,100,70,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.9099422981539,99.71,55,-1,0.14500000000000313,0.0,10000000,10001495.65,10000000,10000000,10000000,9998504.35,10000,9985,10000,10000,10000,10015,10997100.0,10997100.0,10997100.0,10997100.0,10997100.0,10997100.0,0,70,0,0,0,15,0,15,0,0,0,15,0,0,0,0,0,0
304.2093635113994,99.71,100,-1,0.13670731102940215,0.0,10000000,10001495.65,10000000,10000000,10000000,9998504.35,10000,9985,10000,10000,10000,10015,10997100.0,10997100.0,10997100.0,10997100.0,10997100.0,10997100.0,45,70,0,0,0,15,0,15,0,0,0,15,0,0,0,0,0,0
308.2562961719491,100,12,-1,0.14500000000000313,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,45,70,0,0,88,15,33,70,0,0,88,15,0,0,0,0,0,0
507.32685073816464,100,82,-1,0.1420704050814274,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,45,70,70,0,88,15,33,70,0,0,88,15,0,0,0,0,0,0
514.1030854597607,100,129,-1,0.13670731102940215,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,45,70,70,0,88,62,33,70,0,0,88,15,0,0,0,0,0,0
516.0759310210126,100,154,0.47999999999998977,0.13100864592126427,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,45,95,70,0,88,62,33,70,0,0,88,15,0,0,0,0,0,0
541.9101882291734,100,248,0.47999999999998977,0.1255736835487463,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,45,95,164,0,88,62,33,70,0,0,88,15,0,0,0,0,0,0
560.6783110138323,100,266,0.47999999999998977,0.12056451579605183,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,63,95,164,0,88,62,33,70,0,0,88,15,0,0,0,0,0,0
562.7005522388015,100,267,0.1700000000000017,0.11600000000000249,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,63,95,164,0,89,62,33,70,0,0,88,15,0,0,0,0,0,0
766.729885691717,100,300,0.1700000000000017,0.11185143629678357,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,11000000,10999979.700000001,11000000,11000000,11000015.95,11000004.35,96,95,164,0,89,62,33,70,0,0,88,15,0,0,0,0,0,0
777.4528847391373,99.63,306,0.35999999999999943,0.1384111227065569,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,10996312.21,10996305.600000001,10996300.0,10996300.0,10996283.389999999,10996298.799999999,96,95,164,0,89,162,33,70,0,0,88,109,0,0,0,0,0,0
923.0403907072015,99.63,347,0.35999999999999943,0.15391536904546962,0.0,10003300,10006979.700000001,10000000,10000000,9991215.95,9998504.35,9967,9930,10000,10000,10088,10015,10996312.21,10996305.600000001,10996300.0,10996300.0,10996283.389999999,10996298.799999999,149,95,164,0,89,162,33,70,0,0,88,109,12,0,0,0,0,0
935.7606162455461,99.64,323,0.35999999999999943,0.1625686668105882,0.0,10003300,10006979.700000001,10000000,10002391.36,9991215.95,9996112.99,9967,9930,10000,9976,10088,10039,10996411.88,10996404.9,10996400.0,10996400.0,10996384.27,10996398.95,149,95,164,24,89,162,33,70,0,24,88,133,12,0,0,0,0,0
1100.348774394929,100,207,0.35999999999999943,0.15988329076756977,0.0,10007800,10006979.700000001,10000000,10002391.36,9986715.95,9996112.99,9922,9930,10000,9976,10133,10039,11000000,10999979.700000001,11000000,10999991.36,11000015.95,11000012.99,149,95,164,24,134,162,78,70,0,24,133,133,12,0,70,0,1,0
1132.0971726128773,100,127,0.3400000000000034,0.15716233645501895,0.0,10007800,10006979.700000001,10000000,10002391.36,9986715.95,9996112.99,9922,9930,10000,9976,10133,10039,11000000,10999979.700000001,11000000,10999991.36,11000015.95,11000012.99,149,134,164,24,134,162,78,70,0,24,133,133,12,25,164,0,1,0
1296.9471369849953,100,154,0.3400000000000034,0.1544585363337596,0.8930333081564186,10007800,10006979.700000001,10000000,10002391.36,9986715.95,9996112.99,9922,9930,10000,9976,10133,10039,11000000,10999979.700000001,11000000,10999991.36,11000015.95,11000012.99,205,134,164,24,134,162,78,70,0,24,133,133,12,25,164,0,1,29
