Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
191.33034703236797,100,90,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.07395163426327,100,189,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,90,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
390.5862654336987,99.28,141,-1,0.3394112549695423,0.0,10000000,10000000,10004765.44,9995234.56,10000000,10000000,10000,10000,9952,10048,10000,10000,10992800.0,10992800.0,10992800.0,10992800.0,10992800.0,10992800.0,0,0,90,48,0,99,0,0,48,48,0,0,0,0,0,0,0,0
607.9413201943678,99.28,173,-1,0.35999999999999943,0.0,10000000,10000000,10004765.44,9995234.56,10000000,10000000,10000,10000,9952,10048,10000,10000,10992800.0,10992800.0,10992800.0,10992800.0,10992800.0,10992800.0,0,0,90,48,0,131,0,0,48,48,0,0,0,0,0,0,0,0
783.8363057663767,99.3,121,0.11999999999999034,0.3495368363992557,0.0,10000000,10000000,10008935.2,9995234.56,9992652.64,10003177.6,10000,10000,9910,10048,10074,9968,10993000.0,10993000.0,10992998.2,10993000.96,10993000.84,10993000.0,0,0,90,48,96,131,0,0,90,48,74,32,0,0,0,0,0,0
800.0865846041156,99.79,104,-1,0.32926264423540264,0.0,10000000,10002195.38,10008935.2,9995234.56,9990457.26,10003177.6,10000,9978,9910,10048,10096,9968,10997900.0,10997900.0,10997854.1,10997924.48,10997937.1,10997884.32,0,27,90,48,96,131,0,22,90,48,96,32,0,0,0,0,0,0
807.3751455034086,99.79,200,-1,0.31139580430502933,0.0,10000000,10002195.38,10008935.2,9995234.56,9990457.26,10003177.6,10000,9978,9910,10048,10096,9968,10997900.0,10997900.0,10997854.1,10997924.48,10997937.1,10997884.32,0,27,186,48,96,131,0,22,90,48,96,32,0,0,0,0,0,0
870.6982771727845,99.79,260,-1,0.29580134803614516,0.0,10000000,10002195.38,10008935.2,9995234.56,9990457.26,10003177.6,10000,9978,9910,10048,10096,9968,10997900.0,10997900.0,10997854.1,10997924.48,10997937.1,10997884.32,0,27,186,48,96,191,0,22,90,48,96,32,0,0,0,0,0,0
975.2486915938913,97.8,212,-1,0.6458891851596336,0.0,10000000,10002195.38,10008935.2,9990540.16,9990457.26,10007872.0,10000,9978,9910,10096,10096,9920,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,0,27,186,96,96,191,0,22,90,96,96,80,0,0,0,0,0,0
982.4339984768926,97.8,279,0.7199999999999989,0.7872871140822791,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,0,118,186,96,96,191,0,34,90,96,96,92,0,0,0,0,0,0
1012.9980636832172,97.8,344,0.6899999999999977,0.8632688213130623,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,0,118,186,161,96,191,0,34,90,96,96,92,0,0,0,0,0,0
1014.0709631040651,97.8,432,0.3499999999999943,0.9066279863072617,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,0,206,186,161,96,191,0,34,90,96,96,92,0,0,0,0,0,0
1159.5902582605343,97.8,441,0.3499999999999943,0.9312312902691449,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,9,206,186,161,96,191,0,34,90,96,96,92,0,0,0,0,0,0
1180.2158732285297,97.8,500,0.3499999999999943,0.9442265488272448,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,9,206,186,161,155,191,0,34,90,96,96,92,0,0,0,0,0,0
1188.9033870056705,97.8,559,0.3499999999999943,0.9497077913173576,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,68,206,186,161,155,191,0,34,90,96,96,92,0,0,0,0,0,0
1207.0118132530927,97.8,627,0.3499999999999943,0.9501823426979713,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,68,206,186,161,155,259,0,34,90,96,96,92,0,0,0,0,0,0
1216.7406238499425,97.8,703,0.3499999999999943,0.947259386873926,0.0,10000000,10001021.780000001,10008935.2,9990540.16,9990457.26,10009045.6,10000,9990,9910,10096,10096,9908,10978000.0,10978043.780000001,10978133.2,10977928.96,10977846.06,10978048.0,68,206,262,161,155,259,0,34,90,96,96,92,0,0,0,0,0,0
1395.8878361532556,98.92,615,0.7000000000000028,0.9223167622224742,0.0,10000000,10001514.63,10017145.559999999,9981836.950000001,9990457.26,10009045.6,10000,9985,9827,10184,10096,9908,10989200.0,10989230.83,10989232.399999999,10989238.23,10989153.58,10989144.959999999,68,206,262,249,155,259,0,39,173,184,96,92,0,0,0,0,0,0
1424.8304378910943,99.26,521,1.0400000000000063,0.9068175150162082,0.0,10000000,9992198.809999999,10019721.9,9981836.950000001,9990457.26,10015785.08,10000,10079,9801,10184,10096,9840,10992600.0,10992640.349999998,10992569.16,10992700.790000001,10992586.22,10992503.48,68,300,262,249,155,259,0,133,199,184,96,160,0,0,0,0,0,0
1445.1322650224533,99.26,593,1.0400000000000063,0.8917638420568559,0.0,10000000,9992198.809999999,10019721.9,9981836.950000001,9990457.26,10015785.08,10000,10079,9801,10184,10096,9840,10992600.0,10992640.349999998,10992569.16,10992700.790000001,10992586.22,10992503.48,68,300,262,249,227,259,0,133,199,184,96,160,0,0,0,0,0,0
1581.9953369285372,99.26,606,1.0400000000000063,0.8771958517675978,0.0,10000000,9992198.809999999,10019721.9,9981836.950000001,9990457.26,10015785.08,10000,10079,9801,10184,10096,9840,10992600.0,10992640.349999998,10992569.16,10992700.790000001,10992586.22,10992503.48,81,300,262,249,227,259,0,133,199,184,96,160,0,0,0,0,0,0
1591.2362381564553,99.26,670,0.9200000000000017,0.8631310722792275,0.0,10000000,9992198.809999999,10019721.9,9981836.950000001,9990457.26,10015785.08,10000,10079,9801,10184,10096,9840,10992600.0,10992640.349999998,10992569.16,10992700.790000001,10992586.22,10992503.48,81,300,326,249,227,259,0,133,199,184,96,160,0,0,0,0,0,0
1603.5002679357856,99.26,747,0.3100000000000023,0.8495723376498411,0.0,10000000,9992198.809999999,10019721.9,9981836.950000001,9990457.26,10015785.08,10000,10079,9801,10184,10096,9840,10992600.0,10992640.349999998,10992569.16,10992700.790000001,10992586.22,10992503.48,81,300,326,326,227,259,0,133,199,184,96,160,0,0,0,0,0,0
1618.2993699649862,98.65,683,0.3100000000000023,0.832305616278596,0.0,10000000,9992198.809999999,10019721.9,9981836.950000001,9990457.26,10015785.08,10000,10079,9801,10184,10096,9840,10986500.0,10986492.159999998,10986590.55,10986488.55,10986427.66,10986501.08,81,300,326,390,227,259,0,133,199,312,96,160,0,0,0,0,0,0
1619.2993699649862,98.22,617,0.4300000000000068,0.8234848875358942,0.22760689777351217,10000000,9992002.37,10019918.34,9981836.950000001,9990457.26,10015785.08,10000,10081,9799,10184,10096,9840,10982200.0,10982158.19,10982376.12,10982109.430000002,10982086.379999999,10982269.88,81,300,392,390,227,259,0,135,329,312,96,160,0,0,0,0,0,0
1628.7340866815048,98.22,687,0.30000000000001137,0.8146633239326239,0.0,10000000,9992002.37,10019918.34,9981836.950000001,9990457.26,10015785.08,10000,10081,9799,10184,10096,9840,10982200.0,10982158.19,10982376.12,10982109.430000002,10982086.379999999,10982269.88,81,300,392,390,227,329,0,135,329,312,96,160,0,0,0,0,0,0
1630.0458002265384,98.35,622,0.30000000000001137,0.8031616195421869,0.0,10000000,9992002.37,10019918.34,9988229.700000001,9990457.26,10009392.33,10000,10081,9799,10119,10096,9905,10983500.0,10983468.719999999,10983649.99,10983433.350000001,10983398.86,10983549.08,81,300,392,455,227,329,0,135,329,377,96,225,0,0,0,0,0,0
1643.8337512320595,98.35,689,0.30000000000001137,0.7920723271447979,0.0,10000000,9992002.37,10019918.34,9988229.700000001,9990457.26,10009392.33,10000,10081,9799,10119,10096,9905,10983500.0,10983468.719999999,10983649.99,10983433.350000001,10983398.86,10983549.08,81,300,392,455,227,396,0,135,329,377,96,225,0,0,0,0,0,0
1663.2382380479412,98.35,747,0.30000000000001137,0.7813785494715866,0.0,10000000,9992002.37,10019918.34,9988229.700000001,9990457.26,10009392.33,10000,10081,9799,10119,10096,9905,10983500.0,10983468.719999999,10983649.99,10983433.350000001,10983398.86,10983549.08,81,300,392,455,227,454,0,135,329,377,96,225,0,0,0,0,0,0
1674.4344764045027,99.26,669,0.5699999999999932,0.7744062241485437,0.0,10001290.38,9983176.159999998,10026171.72,9989512.15,9990457.26,10009392.33,9987,10170,9736,10106,10096,9905,10992600.0,10992650.359999998,10992567.08,10992633.71,10992586.22,10992562.63,81,400,392,455,227,454,13,224,392,390,96,225,0,0,0,0,0,0
1803.0502280461833,99.26,683,0.5699999999999932,0.767439897215198,0.0,10001290.38,9983176.159999998,10026171.72,9989512.15,9990457.26,10009392.33,9987,10170,9736,10106,10096,9905,10992600.0,10992650.359999998,10992567.08,10992633.71,10992586.22,10992562.63,81,400,406,455,227,454,13,224,392,390,96,225,0,0,0,0,0,0
1810.3772848455742,99.26,698,0.4200000000000017,0.760508606028725,0.0,10001290.38,9983176.159999998,10026171.72,9989512.15,9990457.26,10009392.33,9987,10170,9736,10106,10096,9905,10992600.0,10992650.359999998,10992567.08,10992633.71,10992586.22,10992562.63,81,400,406,455,242,454,13,224,392,390,96,225,0,0,0,0,0,0
