Timestamp,Price,Book Size,Gap,Volatility,Queue Size,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
181.07812350275674,100,100,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
269.239315364651,99.24,0,-1,0.38000000000000256,0.0,10000000,9990076.0,10009924.0,10000000,10000000,10000,10100,9900,10000,10000,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0
435.5099694130362,99.24,100,-1,0.3582674358011865,0.0,10000000,9990076.0,10009924.0,10000000,10000000,10000,10100,9900,10000,10000,0,100,100,100,0,0,100,100,0,0,0,0,0,0,0
470.2623965832204,100.31,0,-1,0.4704452678048776,0.0,10000000,10000107.0,10009924.0,9989969.0,10000000,10000,10000,9900,10100,10000,0,200,100,100,0,0,200,100,100,0,0,0,0,0,0
476.97711147822133,100.31,100,-1,0.48690861565595983,0.0,10000000,10000107.0,10009924.0,9989969.0,10000000,10000,10000,9900,10100,10000,0,200,100,100,100,0,200,100,100,0,0,0,0,0,0
496.0091890153913,100.31,200,-1,0.48053500277179817,0.0,10000000,10000107.0,10009924.0,9989969.0,10000000,10000,10000,9900,10100,10000,0,200,200,100,100,0,200,100,100,0,0,0,0,0,0
694.5837005719178,99.48,100,-1,0.46871948880292535,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,200,200,100,100,100,200,200,100,0,0,0,0,0,0
873.837159849199,99.48,200,-1,0.45444849818213906,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,200,200,100,200,100,200,200,100,0,0,0,0,0,0
1335.0071718752833,99.48,300,-1,0.43983442451410687,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,300,200,100,200,100,200,200,100,0,0,0,0,0,0
1556.4716256439337,98.95,0,-1,0.48303209003129477,0.11570413136587376,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,400,200,100,200,100,400,200,100,0,0,0,0,0,200
1557.4716256439337,98.95,100,-1,0.5061130439172075,0.8396721460990193,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,400,300,100,200,100,400,200,100,0,0,0,0,0,200
1743.6212807231432,98.95,200,0.6599999999999966,0.5181189267168519,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,400,300,200,200,100,400,200,100,0,0,0,0,0,200
1753.2474385905148,98.95,300,0.37999999999999545,0.5235213044499889,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,400,300,200,300,100,400,200,100,0,0,0,0,0,200
2241.435234864738,98.64,100,-1,0.5521576416427559,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,100,400,300,300,300,100,400,200,300,0,0,0,100,0,200
2453.4674690145516,98.64,100,-1,0.5703550551094373,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,200,400,300,300,300,100,400,200,300,0,0,0,100,0,300
2467.412528952989,98.64,200,0.8799999999999955,0.5817239331289374,0.0,9990052.0,10000107.0,10019872.0,9989969.0,10000000,10100,10000,9800,10100,10000,200,400,400,300,300,100,400,200,300,0,0,0,100,0,300
2786.7030679790646,98.77,100,-1,0.5805176070038903,0.0,9999929.0,10000107.0,10009995.0,9989969.0,10000000,10000,10000,9900,10100,10000,200,400,500,300,300,200,400,300,300,0,0,0,100,0,300
2944.555134505806,97.89,0,-1,0.6516837167420001,0.0,9999929.0,10000107.0,10000206.0,9989969.0,10009789.0,10000,10000,10000,10100,9900,200,400,500,300,400,200,400,400,300,100,0,0,100,0,300
2986.290788138315,97.89,100,-1,0.701812059033604,0.0,9999929.0,10000107.0,10000206.0,9989969.0,10009789.0,10000,10000,10000,10100,9900,200,400,500,400,400,200,400,400,300,100,0,0,100,0,300
3059.9811488708883,100.59,0,-1,0.7513153465755915,0.0,9999929.0,10010166.0,10000206.0,9979910.0,10009789.0,10000,9900,10000,10200,9900,200,500,500,400,400,200,500,400,400,100,0,0,100,0,300
3138.9389688298247,100.59,100,-1,0.7879086241436892,0.0,9999929.0,10010166.0,10000206.0,9979910.0,10009789.0,10000,9900,10000,10200,9900,200,500,600,400,400,200,500,400,400,100,0,0,100,0,300
3237.8606411326814,96.88,0,-1,0.9201531493082121,0.0,9999929.0,10010166.0,10009894.0,9970222.0,10009789.0,10000,9900,9900,10300,9900,200,500,600,500,400,200,500,500,500,100,0,0,100,0,300
3407.188813126364,96.88,100,-1,1.01576905223866,0.0,9999929.0,10010166.0,10009894.0,9970222.0,10009789.0,10000,9900,9900,10300,9900,300,500,600,500,400,200,500,500,500,100,0,0,100,0,300
3420.74376246422,97.01,0,-1,1.077719348000934,0.0,10009630.0,10010166.0,10009894.0,9970222.0,10000088.0,9900,9900,9900,10300,10000,300,500,600,500,500,300,500,500,500,200,0,0,100,0,300
3636.4661385948525,97.01,100,-1,1.1258480181623103,0.0,10009630.0,10010166.0,10009894.0,9970222.0,10000088.0,9900,9900,9900,10300,10000,300,600,600,500,500,300,500,500,500,200,0,0,100,0,300
3842.09526852449,97.01,200,-1,1.1636794455824195,0.4039617337484742,10009630.0,10010166.0,10009894.0,9970222.0,10000088.0,9900,9900,9900,10300,10000,300,600,700,500,500,300,500,500,500,200,0,0,100,0,300
3844.09526852449,97.01,300,-1,1.1936055049759604,1.0460484199470557,10009630.0,10010166.0,10009894.0,9970222.0,10000088.0,9900,9900,9900,10300,10000,300,600,700,600,500,300,500,500,500,200,0,0,100,0,300
4049.5261827673385,97.01,400,-1,1.2173274403129077,0.0,10009630.0,10010166.0,10009894.0,9970222.0,10000088.0,9900,9900,9900,10300,10000,300,600,700,600,600,300,500,500,500,200,0,0,100,0,300
4054.536563773231,97.01,500,-1,1.2360976722776502,0.0,10009630.0,10010166.0,10009894.0,9970222.0,10000088.0,9900,9900,9900,10300,10000,300,700,700,600,600,300,500,500,500,200,0,0,100,0,300
4102.23859203709,97.79,400,-1,1.2252985577219764,0.0,10019409.0,10000387.0,10009894.0,9970222.0,10000088.0,9800,10000,9900,10300,10000,400,700,700,600,600,400,600,500,500,200,0,0,100,0,300
4305.492564195684,97.79,500,1.1100000000000136,1.2144835278150239,0.0,10019409.0,10000387.0,10009894.0,9970222.0,10000088.0,9800,10000,9900,10300,10000,400,700,700,600,700,400,600,500,500,200,0,0,100,0,300
4516.081404735482,97.57,300,1.6100000000000136,1.2087994027520652,0.0,10019409.0,9990630.0,10019651.0,9970222.0,10000088.0,9800,10100,9800,10300,10000,400,700,800,600,700,400,700,600,500,200,0,0,100,100,300
4556.299939065321,97.57,400,0.6700000000000017,1.2026459198151873,0.45126556103423354,10019409.0,9990630.0,10019651.0,9970222.0,10000088.0,9800,10100,9800,10300,10000,500,700,800,600,700,400,700,600,500,200,0,0,100,100,300
4739.2044907819645,97.74,100,-1,1.1925245820915953,0.0,10029183.0,9990630.0,10019651.0,9960448.0,10000088.0,9700,10100,9800,10400,10000,500,700,800,700,700,500,700,600,600,200,0,0,200,100,400
4961.535640511774,97.74,100,-1,1.1824728844455505,0.0,10029183.0,9990630.0,10019651.0,9960448.0,10000088.0,9700,10100,9800,10400,10000,500,700,800,700,800,500,700,600,600,200,0,0,200,100,500
5418.861869674823,97.32,0,-1,1.1818114888008704,0.0,10029183.0,9990630.0,10019651.0,9960448.0,10000088.0,9700,10100,9800,10400,10000,500,700,800,700,900,500,700,600,600,400,0,0,200,100,500
5448.652882182539,97.32,100,-1,1.1803553339524786,0.9730000530380494,10029183.0,9990630.0,10019651.0,9960448.0,10000088.0,9700,10100,9800,10400,10000,500,800,800,700,900,500,700,600,600,400,0,0,200,100,500
5454.702478616115,97.32,200,-1,1.1782282816400698,0.0,10029183.0,9990630.0,10019651.0,9960448.0,10000088.0,9700,10100,9800,10400,10000,500,800,900,700,900,500,700,600,600,400,0,0,200,100,500
5461.981797777801,97.36,100,-1,1.1746310848110317,0.0,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,600,800,900,700,900,600,800,600,600,400,0,0,200,100,500
6127.594461677498,97.36,200,-1,1.1706387145486015,0.0,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,700,800,900,700,900,600,800,600,600,400,0,0,200,100,500
6400.965274163588,97.36,200,-1,1.1663158079825686,0.18638998789811012,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,700,800,900,700,1000,600,800,600,600,400,0,0,300,100,500
6427.1962694768845,97.36,300,-1,1.161717295571489,1.3920456019423,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,800,800,900,700,1000,600,800,600,600,400,0,0,300,100,500
6431.155556737143,97.36,400,-1,1.15689000492899,0.23932526364933437,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,800,900,900,700,1000,600,800,600,600,400,0,0,300,100,500
6643.680744467349,97.36,500,-1,1.151873967221952,0.0,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,900,900,900,700,1000,600,800,600,600,400,0,0,300,100,500
6649.473028339425,97.36,600,-1,1.1467034877809046,0.0,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,900,900,900,800,1000,600,800,600,600,400,0,0,300,100,500
6654.10493994389,97.36,700,-1,1.141408028416918,0.2494687253547454,10019447.0,10000366.0,10019651.0,9960448.0,10000088.0,9800,10000,9800,10400,10000,900,1000,900,800,1000,600,800,600,600,400,0,0,300,100,500
6699.253708700804,96.01,600,-1,1.173404853301289,0.0,10029048.0,10000366.0,10019651.0,9960448.0,9990487.0,9700,10000,9800,10400,10100,900,1000,900,800,1100,700,800,600,600,500,0,0,300,100,500
6909.035532394108,96.01,500,-1,1.2015434951899722,0.13600771379879006,10029048.0,10000366.0,10019651.0,9960448.0,9990487.0,9700,10000,9800,10400,10100,900,1000,1000,800,1100,700,800,600,600,500,100,0,300,100,600
6954.084918159482,96.01,500,-1,1.226371886907849,0.0,10029048.0,10000366.0,10019651.0,9960448.0,9990487.0,9700,10000,9800,10400,10100,900,1000,1000,800,1200,700,800,600,600,500,100,100,300,100,600
7135.202073555058,96.01,600,0.37000000000000455,1.2483348909647602,0.8694501463533015,10029048.0,10000366.0,10019651.0,9960448.0,9990487.0,9700,10000,9800,10400,10100,900,1000,1000,800,1300,700,800,600,600,500,100,100,300,100,600
7178.4416342441145,96.01,500,0.010000000000005116,1.2677990446169767,0.5958707575655353,10029048.0,10000366.0,10019651.0,9960448.0,9990487.0,9700,10000,9800,10400,10100,1000,1000,1000,800,1300,700,800,600,600,500,200,100,300,200,600
7193.411209754273,95.26,300,0.37000000000000455,1.310889347037924,0.0,10038574.0,9990840.0,10019651.0,9960448.0,9990487.0,9600,10100,9800,10400,10100,1000,1100,1000,800,1300,800,900,600,600,500,200,200,300,200,600
7409.494709916605,95.62,200,1.1899999999999977,1.336646255038017,0.16234080359117797,10038574.0,9981278.0,10019651.0,9960448.0,10000049.0,9600,10200,9800,10400,10000,1000,1200,1000,800,1300,800,1000,600,600,600,200,200,300,200,600
7606.098256032572,95.62,300,1.1899999999999977,1.3596442208928798,0.0,10038574.0,9981278.0,10019651.0,9960448.0,10000049.0,9600,10200,9800,10400,10000,1100,1200,1000,800,1300,800,1000,600,600,600,200,200,300,200,600
7627.98645106347,95.62,400,0.7399999999999949,1.3802143323794982,1.5225468546586853,10038574.0,9981278.0,10019651.0,9960448.0,10000049.0,9600,10200,9800,10400,10000,1100,1200,1000,900,1300,800,1000,600,600,600,200,200,300,200,600
7648.550439955031,95.62,400,1.8100000000000023,1.398635803549082,0.2323778224263151,10038574.0,9981278.0,10019651.0,9960448.0,10000049.0,9600,10200,9800,10400,10000,1100,1200,1100,900,1300,800,1000,600,600,600,200,200,400,200,600
7913.251579937894,95.7,200,2.219999999999999,1.4130744418714236,0.0,10038574.0,9981278.0,10029221.0,9950878.0,10000049.0,9600,10200,9700,10500,10000,1100,1200,1200,900,1300,800,1000,700,700,600,200,200,400,200,700
8116.3662717539055,95.7,300,2.219999999999999,1.425986662196038,0.0,10038574.0,9981278.0,10029221.0,9950878.0,10000049.0,9600,10200,9700,10500,10000,1100,1200,1200,900,1400,800,1000,700,700,600,200,200,400,200,700
8140.3662717539055,95.7,300,0.3199999999999932,1.4375274025341158,5.741714012879129,10038574.0,9981278.0,10029221.0,9950878.0,10000049.0,9600,10200,9700,10500,10000,1100,1300,1200,900,1400,800,1000,700,700,600,300,200,400,200,700
8352.200215283408,95.7,400,0.3199999999999932,1.447832047887077,2.657272217940772,10038574.0,9981278.0,10029221.0,9950878.0,10000049.0,9600,10200,9700,10500,10000,1100,1300,1300,900,1400,800,1000,700,700,600,300,200,400,200,700
8369.655542329469,95.61,300,0.3399999999999892,1.4590010682562233,0.0,10038574.0,9981278.0,10029221.0,9950878.0,10000049.0,9600,10200,9700,10500,10000,1100,1400,1300,900,1400,800,1200,700,700,600,300,200,400,200,700
8570.336715184132,94.78,100,-1,1.4905246686053615,0.20997907570745156,10038574.0,9990756.0,10029221.0,9950878.0,9990571.0,9600,10100,9700,10500,10100,1100,1500,1300,900,1400,800,1300,700,700,700,300,200,500,200,700
8585.603595673258,95.63,0,-1,1.498330859347011,0.0,10038574.0,9990756.0,10038784.0,9941315.0,9990571.0,9600,10100,9600,10600,10100,1100,1500,1300,1000,1400,800,1300,800,800,700,300,200,500,200,700
8734.039638394499,95.63,100,-1,1.505255896019012,0.6038161807937286,10038574.0,9990756.0,10038784.0,9941315.0,9990571.0,9600,10100,9600,10600,10100,1100,1500,1400,1000,1400,800,1300,800,800,700,300,200,500,200,700
8756.764653787675,95.63,200,-1,1.5113776465637379,1.768525590076024,10038574.0,9990756.0,10038784.0,9941315.0,9990571.0,9600,10100,9600,10600,10100,1100,1600,1400,1000,1400,800,1300,800,800,700,300,200,500,200,700
8796.8207833409,95.63,300,-1,1.5167657764366023,10.6222910399174,10038574.0,9990756.0,10038784.0,9941315.0,9990571.0,9600,10100,9600,10600,10100,1100,1600,1400,1100,1400,800,1300,800,800,700,300,200,500,200,700
8805.8207833409,95.63,400,-1,1.5214828007969603,15.587222673237193,10038574.0,9990756.0,10038784.0,9941315.0,9990571.0,9600,10100,9600,10600,10100,1200,1600,1400,1100,1400,800,1300,800,800,700,300,200,500,200,700
8827.8207833409,96.35,300,-1,1.5157591426564816,15.854347126016364,10038574.0,9981121.0,10038784.0,9941315.0,10000206.0,9600,10200,9600,10600,10000,1200,1600,1400,1100,1500,800,1400,800,800,800,300,200,500,200,700
8999.288095258828,96.35,400,0.8300000000000125,1.5100230694387902,2.3974008570075966,10038574.0,9981121.0,10038784.0,9941315.0,10000206.0,9600,10200,9600,10600,10000,1200,1600,1500,1100,1500,800,1400,800,800,800,300,200,500,200,700
9041.928605727811,96.35,500,0.7900000000000063,1.5042807217391037,3.6884561873957864,10038574.0,9981121.0,10038784.0,9941315.0,10000206.0,9600,10200,9600,10600,10000,1200,1600,1500,1100,1600,800,1400,800,800,800,300,200,500,200,700
9067.094670740704,96.35,600,0.7900000000000063,1.498537606251419,0.0,10038574.0,9981121.0,10038784.0,9941315.0,10000206.0,9600,10200,9600,10600,10000,1300,1600,1500,1100,1600,800,1400,800,800,800,300,200,500,200,700
9308.56479791644,96.35,600,0.7900000000000063,1.4927986600697944,4.273012483063212,10038574.0,9981121.0,10038784.0,9941315.0,10000206.0,9600,10200,9600,10600,10000,1300,1600,1500,1100,1700,800,1400,800,800,800,300,200,600,200,700
9317.56479791644,96.35,700,0.07000000000000739,1.4870683079044502,2.842593397906967,10038574.0,9981121.0,10038784.0,9941315.0,10000206.0,9600,10200,9600,10600,10000,1300,1700,1500,1100,1700,800,1400,800,800,800,300,200,600,200,700
9499.063646181807,95.53,600,0.7900000000000063,1.491602596314568,1.3376505677788373,10038574.0,9990674.0,10038784.0,9941315.0,9990653.0,9600,10100,9600,10600,10100,1300,1700,1500,1100,1800,800,1500,800,800,900,300,200,600,200,700
9598.53051676833,95.53,400,0.9399999999999977,1.495621164154435,0.0,10038574.0,9990674.0,10038784.0,9941315.0,9990653.0,9600,10100,9600,10600,10100,1300,1700,1600,1100,1800,800,1500,800,800,900,400,200,700,300,700
9674.160602149597,95.53,400,2.230000000000004,1.4991627626510966,0.0,10038574.0,9990674.0,10038784.0,9941315.0,9990653.0,9600,10100,9600,10600,10100,1300,1800,1600,1100,1800,800,1500,800,800,900,500,200,700,300,700
9708.792972488322,95.53,500,1.7900000000000063,1.502262744894265,0.5494923188307439,10038574.0,9990674.0,10038784.0,9941315.0,9990653.0,9600,10100,9600,10600,10100,1300,1800,1600,1200,1800,800,1500,800,800,900,500,200,700,300,700
9935.829247125213,94.46,400,2.230000000000004,1.5250243582409233,0.6400700781669002,10038574.0,9990674.0,10038784.0,9941315.0,9990653.0,9600,10100,9600,10600,10100,1300,1800,1600,1300,1800,800,1500,800,1000,900,500,200,700,300,700
9956.669887142261,94.46,500,0.8500000000000085,1.5460967595443111,2.141712815622668,10038574.0,9990674.0,10038784.0,9941315.0,9990653.0,9600,10100,9600,10600,10100,1400,1800,1600,1300,1800,800,1500,800,1000,900,500,200,700,300,700
9970.980062287857,94.87,400,2.230000000000004,1.5575087279049196,0.42951022156194085,10048061.0,9990674.0,10029297.0,9941315.0,9990653.0,9500,10100,9700,10600,10100,1400,1800,1700,1300,1800,900,1500,900,1000,900,500,200,700,300,700
10216.427015676201,94.87,300,1.3599999999999994,1.5440362639442768,9.985040648274662,10048061.0,9990674.0,10029297.0,9941315.0,9990653.0,9500,10100,9700,10600,10100,1400,1900,1700,1300,1800,900,1500,900,1000,900,500,200,700,300,900
10383.428792975781,95.3,200,-1,1.5370830278078675,0.0,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1400,1900,1700,1300,1900,900,1600,900,1000,1000,500,200,700,300,900
10434.7096537162,95.3,300,3.4299999999999926,1.5394348493977639,0.0,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1500,1900,1700,1300,1900,900,1600,900,1000,1000,500,200,700,300,900
10442.7096537162,95.3,400,3.259999999999991,1.5303148357178764,0.5895612042550056,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1500,2000,1700,1300,1900,900,1600,900,1000,1000,500,200,700,300,900
10546.817545352671,95.3,300,1.0300000000000011,1.4096991716414253,0.0,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1500,2000,1700,1400,1900,900,1600,900,1000,1000,500,300,800,300,900
10814.129145402529,95.3,400,1.0300000000000011,1.386735280442073,0.1383590053210355,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1500,2000,1700,1500,1900,900,1600,900,1000,1000,500,300,800,300,900
10822.129145402529,95.3,500,1.0300000000000011,1.3875122521981567,2.8142666391449893,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1500,2000,1700,1500,2000,900,1600,900,1000,1000,500,300,800,300,900
10874.129145402529,95.3,600,1.0300000000000011,1.3617556452976434,1.100665184785612,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1600,2000,1700,1500,2000,900,1600,900,1000,1000,500,300,800,300,900
11155.018975375431,95.3,400,-1,1.3619532066533147,7.787883149982008,10048061.0,9981144.0,10029297.0,9941315.0,10000183.0,9500,10200,9700,10600,10000,1600,2000,1800,1500,2000,900,1600,900,1000,1000,600,400,800,400,900
11362.814944230908,92.55,300,-1,1.3998309497953239,6.554562465486015,10048061.0,9981144.0,10038552.0,9932060.0,10000183.0,9500,10200,9600,10700,10000,1600,2000,1800,1600,2000,900,1600,1000,1100,1000,600,400,800,400,900
11391.814944230908,92.55,400,-1,1.4600075990121122,10.675502756566857,10048061.0,9981144.0,10038552.0,9932060.0,10000183.0,9500,10200,9600,10700,10000,1600,2100,1800,1600,2000,900,1600,1000,1100,1000,600,400,800,400,900
11615.622919847257,92.55,200,-1,1.482567842429954,0.29803749430902826,10048061.0,9981144.0,10038552.0,9932060.0,10000183.0,9500,10200,9600,10700,10000,1600,2100,1800,1600,2100,900,1600,1000,1100,1000,700,400,800,500,1000
11771.170541547453,92.55,300,-1,1.4971527978132364,0.0,10048061.0,9981144.0,10038552.0,9932060.0,10000183.0,9500,10200,9600,10700,10000,1600,2100,1900,1600,2100,900,1600,1000,1100,1000,700,400,800,500,1000
11803.998761604173,92.55,400,1.5300000000000011,1.5448444972398812,0.8814978406244336,10048061.0,9981144.0,10038552.0,9932060.0,10000183.0,9500,10200,9600,10700,10000,1700,2100,1900,1600,2100,900,1600,1000,1100,1000,700,400,800,500,1000
11838.009054030632,92.55,500,1.5300000000000011,1.588685623623476,10.072062160534188,10048061.0,9981144.0,10038552.0,9932060.0,10000183.0,9500,10200,9600,10700,10000,1700,2100,1900,1700,2100,900,1600,1000,1100,1000,700,400,800,500,1000
12373.144627812851,92.55,300,0.10999999999999943,1.6160345457887437,14.169440303654483,10048061.0,9981144.0,10038552.0,9932060.0,10000183.0,9500,10200,9600,10700,10000,1800,2100,1900,1700,2100,900,1600,1000,1100,1000,800,500,900,500,1000
12391.144627812851,93.04,200,0.8699999999999903,1.641668930137687,20.761057874839025,10048061.0,9981144.0,10038552.0,9941364.0,9990879.0,9500,10200,9600,10600,10100,1800,2100,1900,1700,2200,900,1600,1000,1200,1100,800,500,900,500,1000
12393.144627812851,92.93,100,-1,1.667927227377641,17.898867939293268,10038768.0,9990437.0,10038552.0,9941364.0,9990879.0,9600,10100,9600,10600,10100,1800,2200,1900,1700,2200,1000,1700,1000,1200,1100,800,500,900,500,1000
12617.056767731978,92.93,100,-1,1.663043030342945,33.73906041954251,10038768.0,9990437.0,10038552.0,9941364.0,9990879.0,9600,10100,9600,10600,10100,1800,2200,2000,1700,2200,1000,1700,1000,1200,1100,800,500,900,500,1100
12636.056767731978,92.93,200,0.519999999999996,1.6857352029910195,43.810354837058185,10038768.0,9990437.0,10038552.0,9941364.0,9990879.0,9600,10100,9600,10600,10100,1900,2200,2000,1700,2200,1000,1700,1000,1200,1100,800,500,900,500,1100
12686.056767731978,92.24,100,-1,1.7225413590285763,72.24165763112978,10047992.0,9981213.0,10038552.0,9941364.0,9990879.0,9500,10200,9600,10600,10100,1900,2300,2000,1700,2200,1100,1800,1000,1200,1100,800,500,900,500,1100
12712.056767731978,92.24,200,1.1800000000000068,1.7567085969635816,72.01838525517269,10047992.0,9981213.0,10038552.0,9941364.0,9990879.0,9500,10200,9600,10600,10100,1900,2300,2000,1700,2300,1100,1800,1000,1200,1100,800,500,900,500,1100
12852.958252902958,92.24,300,0.09999999999999432,1.7699597464508192,2.0671601353424194,10047992.0,9981213.0,10038552.0,9941364.0,9990879.0,9500,10200,9600,10600,10100,1900,2300,2000,1700,2400,1100,1800,1000,1200,1100,800,500,900,500,1100
12866.958252902958,91.72,200,-1,1.8120582878242957,5.2906913341576,10057164.0,9981213.0,10029380.0,9941364.0,9990879.0,9400,10200,9700,10600,10100,2000,2300,2000,1700,2400,1200,1800,1100,1200,1100,800,500,900,500,1100
13106.456561906094,91.72,300,0.9899999999999949,1.771347658126873,10.987526582257487,10057164.0,9981213.0,10029380.0,9941364.0,9990879.0,9400,10200,9700,10600,10100,2000,2300,2100,1700,2400,1200,1800,1100,1200,1100,800,500,900,500,1100
13302.524704790778,91.72,400,0.9899999999999949,1.7369754505998052,0.5461950029275613,10057164.0,9981213.0,10029380.0,9941364.0,9990879.0,9400,10200,9700,10600,10100,2000,2300,2100,1800,2400,1200,1800,1100,1200,1100,800,500,900,500,1100
13325.476765360207,91.72,400,0.23000000000000398,1.7729915524284654,3.6785861646712874,10057164.0,9981213.0,10029380.0,9941364.0,9990879.0,9400,10200,9700,10600,10100,2000,2300,2100,1800,2500,1200,1800,1100,1200,1100,800,500,900,500,1200
13350.476765360207,90.83,300,1.0100000000000051,1.829699236737353,13.668978651003272,10057164.0,9990296.0,10020297.0,9941364.0,9990879.0,9400,10100,9800,10600,10100,2000,2400,2100,1800,2500,1200,1900,1200,1200,1100,800,500,900,500,1200
13389.476765360207,91.06,200,1.769999999999996,1.8758684358692939,18.927448154432568,10057164.0,9990296.0,10011191.0,9941364.0,9999985.0,9400,10100,9900,10600,10000,2000,2400,2200,1800,2500,1200,1900,1300,1200,1200,800,500,900,500,1200
13530.702254704169,91.06,300,1.769999999999996,1.9232998539711794,0.5233953924798698,10057164.0,9990296.0,10011191.0,9941364.0,9999985.0,9400,10100,9900,10600,10000,2100,2400,2200,1800,2500,1200,1900,1300,1200,1200,800,500,900,500,1200
13540.053702512316,91.06,400,0.7999999999999972,1.9629019099399685,0.0,10057164.0,9990296.0,10011191.0,9941364.0,9999985.0,9400,10100,9900,10600,10000,2100,2500,2200,1800,2500,1200,1900,1300,1200,1200,800,500,900,500,1200
13920.286160838876,91.06,300,-1,2.0025098300325923,16.5699724383212,10057164.0,9990296.0,10011191.0,9941364.0,9999985.0,9400,10100,9900,10600,10000,2100,2500,2300,1800,2500,1200,1900,1300,1200,1200,800,500,900,600,1300
14209.56859702879,91.06,200,-1,2.0250325789615604,30.559152118339625,10057164.0,9990296.0,10011191.0,9941364.0,9999985.0,9400,10100,9900,10600,10000,2100,2500,2300,1800,2600,1200,1900,1300,1200,1200,900,600,900,600,1300
14376.168561367766,91.49,100,-1,2.0344041396002237,0.0,10048015.0,9990296.0,10011191.0,9941364.0,10009134.0,9500,10100,9900,10600,9900,2200,2500,2300,1800,2600,1300,1900,1300,1200,1300,900,600,900,600,1300
14461.846400265465,91.49,200,-1,2.0548815972422365,22.190522428409167,10048015.0,9990296.0,10011191.0,9941364.0,10009134.0,9500,10100,9900,10600,9900,2200,2500,2300,1900,2600,1300,1900,1300,1200,1300,900,600,900,600,1300
14607.936577488565,91.49,200,-1,2.052285726205948,6.737336691603559,10048015.0,9990296.0,10011191.0,9941364.0,10009134.0,9500,10100,9900,10600,9900,2200,2500,2300,1900,2700,1300,1900,1300,1200,1300,900,600,1000,600,1300
14798.596660992893,91.07,100,-1,2.062478985935695,0.0,10038908.0,9990296.0,10011191.0,9950471.0,10009134.0,9600,10100,9900,10500,9900,2300,2500,2300,1900,2700,1400,1900,1300,1300,1300,900,600,1000,600,1300
14844.316888745421,91.07,200,-1,2.0861222251365374,4.051612789959108,10038908.0,9990296.0,10011191.0,9950471.0,10009134.0,9600,10100,9900,10500,9900,2300,2600,2300,1900,2700,1400,1900,1300,1300,1300,900,600,1000,600,1300
15030.828682242714,91.07,300,-1,2.0913968441300637,7.404039299952274,10038908.0,9990296.0,10011191.0,9950471.0,10009134.0,9600,10100,9900,10500,9900,2300,2600,2400,1900,2700,1400,1900,1300,1300,1300,900,600,1000,600,1300
