Timestamp,Price,Book Size,Gap,Volatility,Queue Size,marketmaker Cash,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,marketmaker Shares,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,marketmaker Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,marketmaker Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
240.74101866035016,100,20,-1,0.0,0.0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,98.96,80,-1,0.5200000000000031,0,999998020.8,10001979.2,10000000,10000000,10000000,10000000,120,9980,10000,10000,10000,10000,100,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
20001,98.96,180,0.009999999999990905,0.49026070162267593,1,999998020.8,10001979.2,10000000,10000000,10000000,10000000,120,9980,10000,10000,10000,10000,200,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
20002,98.96,181,0.0049999999999954525,0.4503332099679108,2,999998020.8,10001979.2,10000000,10000000,10000000,10000000,120,9980,10000,10000,10000,10000,201,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
20003,100.4,180,0.009999999999990905,0.6205030217492948,3,999998020.8,10001979.2,10000000,10000000,10000000,10000000,120,9980,10000,10000,10000,10000,202,20,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0
20182.624045500197,100.4,205,0.009999999999990905,0.666799986669338,0.0,999998020.8,10001979.2,10000000,10000000,10000000,10000000,120,9980,10000,10000,10000,10000,202,20,0,25,0,0,22,20,0,0,0,0,0,0,0,0,0,0
20194.752749546897,100.39500000000001,148,0.009999999999990905,0.6752195410171693,0.0,999992298.285,10001979.2,10000000,10000000,10000000,10005722.515,177,9980,10000,10000,10000,9943,202,20,0,25,0,57,79,20,0,0,0,57,0,0,0,0,0,0
20203.67492394836,100.39500000000001,231,0.009999999999990905,0.6693501979532154,0.0,999992298.285,10001979.2,10000000,10000000,10000000,10005722.515,177,9980,10000,10000,10000,9943,202,103,0,25,0,57,79,20,0,0,0,57,0,0,0,0,0,0
20222.75423121385,99.88,197,0.5250000000000057,0.6314665470157604,0.0,999989989.1999999,10000880.52,10000000,10000000,10003407.765,10005722.515,200,9991,10000,10000,9966,9943,202,103,0,25,34,57,102,31,0,0,34,57,0,0,0,0,0,0
20386.87206710345,99.88,284,0.5250000000000057,0.6287156219892591,0.0,999989989.1999999,10000880.52,10000000,10000000,10003407.765,10005722.515,200,9991,10000,10000,9966,9943,202,103,0,25,34,144,102,31,0,0,34,57,0,0,0,0,0,0
20408.805581826226,99.88,329,0.5250000000000057,0.5968953007018959,0.0,999989989.1999999,10000880.52,10000000,10000000,10003407.765,10005722.515,200,9991,10000,10000,9966,9943,202,103,45,25,34,144,102,31,0,0,34,57,0,0,0,0,0,0
20411.490415850556,99.88,408,0.4200000000000017,0.5694629193625619,0.0,999989989.1999999,10000880.52,10000000,10000000,10003407.765,10005722.515,200,9991,10000,10000,9966,9943,202,103,124,25,34,144,102,31,0,0,34,57,0,0,0,0,0,0
20419.562008950492,99.88,462,0.4200000000000017,0.5454948059636672,0.0,999989989.1999999,10000880.52,10000000,10000000,10003407.765,10005722.515,200,9991,10000,10000,9966,9943,202,103,124,25,34,198,102,31,0,0,34,57,0,0,0,0,0,0
20427.607917276127,99.88,504,0.4200000000000017,0.5243183797213431,0.0,999989989.1999999,10000880.52,10000000,10000000,10003407.765,10005722.515,200,9991,10000,10000,9966,9943,202,103,166,25,34,198,102,31,0,0,34,57,0,0,0,0,0,0
20457.723443390987,99.88,563,0.060000000000002274,0.5054307114547327,0.0,999989989.1999999,10000880.52,10000000,10000000,10003407.765,10005722.515,200,9991,10000,10000,9966,9943,202,162,166,25,34,198,102,31,0,0,34,57,0,0,0,0,0,0
40002,100.3,462,0.060000000000002274,0.3827473868365151,2,999989888.9,10000880.52,10000100.3,10000000,10003407.765,10005722.515,201,9991,9999,10000,9966,9943,203,162,166,25,34,198,103,31,1,0,34,57,100,0,0,0,0,0
40003,100.3,463,0.060000000000002274,0.24379336968136375,3,999989888.9,10000880.52,10000100.3,10000000,10003407.765,10005722.515,201,9991,9999,10000,9966,9943,204,162,166,25,34,198,103,31,1,0,34,57,100,0,0,0,0,0
