Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,marketmaker Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Shares
402.72180408746544,100.08500000000001,576,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
404.98435665023106,100.08500000000001,609,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
422.3245870921912,100.08500000000001,409,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
432.2915914015876,100.08500000000001,509,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
439.51346853860264,100.08500000000001,343,0.09499999999999886,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
440.4747195591277,100.08500000000001,443,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
451.1726487908611,100.08500000000001,543,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
463.3518572762057,100.08500000000001,443,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
468.59085848607435,100.08500000000001,443,0.0049999999999954525,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
478.5112185886203,100.08500000000001,443,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
481.9835948581206,100.08500000000001,543,0.004999999999981242,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
484.74137284797985,100.08500000000001,543,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
513.2269340474454,100.08500000000001,343,0.07596521485073993,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
515.0972485985176,100.08500000000001,443,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
534.0833486114043,100.08500000000001,343,0.07096521485075868,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
539.6572115142269,100.08500000000001,443,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
547.9728639177353,100.08500000000001,543,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
552.0729002235374,100.08500000000001,443,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
569.5495990188839,100.08500000000001,543,0.0049999999999954525,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
569.9237477801386,100.08500000000001,643,0.0049999999999954525,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
585.7891977885514,100.08500000000001,443,0.014999999999986358,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
586.6620884691463,100.08500000000001,543,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
601.6300253649596,100.08500000000001,529,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
601.7714025157521,100.08500000000001,629,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
613.5544582106965,100.08500000000001,529,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
623.2903824725119,100.08500000000001,629,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
629.6269794237012,100.08500000000001,729,0.0049999999999954525,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
642.0210218302338,100.08500000000001,629,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
649.3587775222519,100.08500000000001,629,0.004999999999981242,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
661.9003063556964,100.08500000000001,629,0.005000000000009663,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
680.4897182953483,100.08500000000001,529,0.015000000000000568,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
685.037333748023,100.08500000000001,629,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
691.506216152743,100.08500000000001,629,0.004999999999981242,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
702.2279720664332,100.15999999999998,429,0.03096521485075243,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
717.8431305078656,100.15999999999998,429,0.16500000000000625,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
726.5436020889596,100.15999999999998,529,0.005000000000009663,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
740.1147882769926,100.15999999999998,629,0.005000000000009663,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
753.7454495080734,100.15999999999998,629,0.004999999999981242,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
762.2341526239175,100.15999999999998,529,0.014999999999986358,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
765.7464345851124,100.15999999999998,629,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
766.129907785514,100.15999999999998,729,0.0049999999999954525,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
784.3492879571239,100.15999999999998,629,0.009999999999990905,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
