Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
178.6858233160748,100,89,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
224.50339075675612,100,154,1.559999999999988,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,65,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
420.55727617003987,99.18,82,1.559999999999988,0.3865517070486428,0.0,10000000,10000000,10007140.96,10000000,10000000,9992859.04,10000,10000,9928,10000,10000,10072,10991800.0,10991800.0,10991800.0,10991800.0,10991800.0,10991800.0,0,65,72,0,0,89,0,0,72,0,0,72,0,0,0,0,0,0
422.08258558058037,99.18,124,0.47999999999998977,0.4099999999999966,0.0,10000000,10000000,10007140.96,10000000,10000000,9992859.04,10000,10000,9928,10000,10000,10072,10991800.0,10991800.0,10991800.0,10991800.0,10991800.0,10991800.0,0,65,72,0,0,131,0,0,72,0,0,72,0,0,0,0,0,0
423.08258558058037,100.74,70,-1,0.5882856449038975,0.41097555974079114,10000000,10006548.1,10007140.96,10000000,9993451.9,9992859.04,10000,9935,9928,10000,10065,10072,11007400.0,11007400.0,11007287.680000002,11007400.0,11007400.0,11007512.319999998,0,65,72,0,76,131,0,65,72,0,65,72,0,0,0,0,0,0
600.7235288011228,100.74,104,-1,0.6371464161050813,0.0,10000000,10006548.1,10007140.96,10000000,9993451.9,9992859.04,10000,9935,9928,10000,10065,10072,11007400.0,11007400.0,11007287.680000002,11007400.0,11007400.0,11007512.319999998,0,99,72,0,76,131,0,65,72,0,65,72,0,0,0,0,0,0
621.2584793921462,101.5,147,0.4099999999999966,0.7958361024990075,0.0,10000000,10006548.1,10007140.96,10001116.5,9992335.4,9992859.04,10000,9935,9928,9989,10076,10072,11015000.0,11014950.6,11014832.96,11015000.0,11015049.4,11015167.04,0,99,72,65,76,131,0,65,72,11,76,72,0,0,0,0,0,0
638.571266758998,101.5,197,0.4099999999999966,0.861089426250256,0.0,10000000,10006548.1,10007140.96,10001116.5,9992335.4,9992859.04,10000,9935,9928,9989,10076,10072,11015000.0,11014950.6,11014832.96,11015000.0,11015049.4,11015167.04,0,149,72,65,76,131,0,65,72,11,76,72,0,0,0,0,0,0
834.4815372205263,101.5,262,0.4099999999999966,0.8880162383122103,0.0,10000000,10006548.1,10007140.96,10001116.5,9992335.4,9992859.04,10000,9935,9928,9989,10076,10072,11015000.0,11014950.6,11014832.96,11015000.0,11015049.4,11015167.04,65,149,72,65,76,131,0,65,72,11,76,72,0,0,0,0,0,0
860.1426381836055,101.5,300,0.4099999999999966,0.8960714257245322,0.0,10000000,10006548.1,10007140.96,10001116.5,9992335.4,9992859.04,10000,9935,9928,9989,10076,10072,11015000.0,11014950.6,11014832.96,11015000.0,11015049.4,11015167.04,65,149,110,65,76,131,0,65,72,11,76,72,0,0,0,0,0,0
1007.7377062923496,101.5,332,0.3499999999999943,0.8940316336592723,0.0,10000000,10006548.1,10007140.96,10001116.5,9992335.4,9992859.04,10000,9935,9928,9989,10076,10072,11015000.0,11014950.6,11014832.96,11015000.0,11015049.4,11015167.04,65,181,110,65,76,131,0,65,72,11,76,72,0,0,0,0,0,0
1041.3704081979959,101.5,387,0.3499999999999943,0.8863721315314195,0.0,10000000,10006548.1,10007140.96,10001116.5,9992335.4,9992859.04,10000,9935,9928,9989,10076,10072,11015000.0,11014950.6,11014832.96,11015000.0,11015049.4,11015167.04,65,181,110,65,76,186,0,65,72,11,76,72,0,0,0,0,0,0
