Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
201.58819644767897,100,35,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393.35533816319156,100,134,0.46999999999999886,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.71634133798614,100,177,0.46999999999999886,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,134,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886.596928668235,100.52,83,0.46999999999999886,0.2251666049839523,0.0,10000000,10009448.88,10000000,10000000,10000000,9990551.12,10000,9906,10000,10000,10000,10094,11005200.0,11005200.0,11005200.0,11005200.0,11005200.0,11005200.0,0,134,0,43,0,94,0,94,0,0,0,94,0,0,0,0,0,0
894.452944177892,100.05,65,-1,0.20392155354449273,0.0,10000000,10009448.88,10000000,10000000,10000000,9990551.12,10000,9906,10000,10000,10000,10094,11000500.0,11000544.180000002,11000500.0,11000500.0,11000500.0,11000455.819999998,0,186,0,43,0,94,0,164,0,0,0,94,0,0,0,0,0,0
926.3010315432803,100.05,152,-1,0.18767584347012212,0.0,10000000,10009448.88,10000000,10000000,10000000,9990551.12,10000,9906,10000,10000,10000,10094,11000500.0,11000544.180000002,11000500.0,11000500.0,11000500.0,11000455.819999998,0,186,0,43,87,94,0,164,0,0,0,94,0,0,0,0,0,0
928.5747693341683,100.05,208,-1,0.17475347066711927,0.0,10000000,10009448.88,10000000,10000000,10000000,9990551.12,10000,9906,10000,10000,10000,10094,11000500.0,11000544.180000002,11000500.0,11000500.0,11000500.0,11000455.819999998,0,186,56,43,87,94,0,164,0,0,0,94,0,0,0,0,0,0
1165.5826065479107,100.63,132,-1,0.24071508054128923,0.0,10000000,10011630.4,10005434.02,9992384.46,10000000,9990551.12,10000,9884,9946,10076,10000,10094,11006300.0,11006257.32,11006300.0,11006332.340000002,11006300.0,11006310.34,0,186,56,119,87,94,0,186,54,76,0,94,0,0,0,0,0,0
1336.763337638757,100.63,140,1.25,0.27035413446938544,0.0,10000000,10011630.4,10005434.02,9992384.46,10000000,9990551.12,10000,9884,9946,10076,10000,10094,11006300.0,11006257.32,11006300.0,11006332.340000002,11006300.0,11006310.34,0,186,56,127,87,94,0,186,54,76,0,94,0,0,0,0,0,0
1380.2861923815644,100.63,217,0.7999999999999972,0.28517363131958595,0.0,10000000,10011630.4,10005434.02,9992384.46,10000000,9990551.12,10000,9884,9946,10076,10000,10094,11006300.0,11006257.32,11006300.0,11006332.340000002,11006300.0,11006310.34,0,186,56,127,164,94,0,186,54,76,0,94,0,0,0,0,0,0
