Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
296.6145308942132,100,70,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.17378352787205,100,105,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,70,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
623.3731457021133,100,205,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,70,0,100,35,0,0,0,0,0,0,0,0,0,0,0,0,0
715.6475261455884,99.81,109,-1,0.0822724133595207,0.0,10000000,10000000,10009587.36,9993911.59,9996501.05,10000000,10000,10000,9904,10061,10035,10000,10998100.0,10998100.0,10998105.6,10998100.0,10998094.4,10998100.0,0,70,96,100,35,0,0,0,96,61,35,0,0,0,0,0,0,0
721.7605122296751,99.81,125,1.289999999999992,0.09308061022575966,0.0,10000000,10000000,10009587.36,9993911.59,9996501.05,10000000,10000,10000,9904,10061,10035,10000,10998100.0,10998100.0,10998105.6,10998100.0,10998094.4,10998100.0,0,70,96,100,51,0,0,0,96,61,35,0,0,0,0,0,0,0
775.8222532015919,99.81,215,0.8499999999999943,0.09499999999999886,0.0,10000000,10000000,10009587.36,9993911.59,9996501.05,10000000,10000,10000,9904,10061,10035,10000,10998100.0,10998100.0,10998105.6,10998100.0,10998094.4,10998100.0,0,160,96,100,51,0,0,0,96,61,35,0,0,0,0,0,0,0
875.7504949687356,99.81,283,0.8499999999999943,0.09402561526802364,0.0,10000000,10000000,10009587.36,9993911.59,9996501.05,10000000,10000,10000,9904,10061,10035,10000,10998100.0,10998100.0,10998105.6,10998100.0,10998094.4,10998100.0,0,160,96,100,119,0,0,0,96,61,35,0,0,0,0,0,0,0
924.0933910397712,99.47,203,1.1899999999999977,0.16480575687760438,0.0,10000000,9995921.73,10009587.36,9990019.0,9996501.05,10007970.86,10000,10041,9904,10100,10035,9920,10994700.0,10994700.0,10994738.24,10994666.0,10994682.5,10994713.26,0,160,96,100,119,80,0,41,96,100,35,80,0,0,0,0,0,0
1079.0505943778746,99.47,291,1.1899999999999977,0.19383714686863565,0.0,10000000,9995921.73,10009587.36,9990019.0,9996501.05,10007970.86,10000,10041,9904,10100,10035,9920,10994700.0,10994700.0,10994738.24,10994666.0,10994682.5,10994713.26,0,248,96,100,119,80,0,41,96,100,35,80,0,0,0,0,0,0
1103.7454498311663,99.47,373,1.1899999999999977,0.20853057329801852,0.0,10000000,9995921.73,10009587.36,9990019.0,9996501.05,10007970.86,10000,10041,9904,10100,10035,9920,10994700.0,10994700.0,10994738.24,10994666.0,10994682.5,10994713.26,0,330,96,100,119,80,0,41,96,100,35,80,0,0,0,0,0,0
