Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
170.98049574210745,100,19,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
197.6077162436153,100,78,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,59,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
210.63898568017026,100.93,43,-1,0.4384062043356627,0.0,10000000,9996467.45,10003532.55,10000000,10000000,10000000,10000,10035,9965,10000,10000,10000,11009300.0,11009300.0,11009300.0,11009300.0,11009300.0,11009300.0,0,59,35,0,0,19,0,35,35,0,0,0,0,0,0,0,0,0
409.7218165912343,100.93,67,-1,0.4650000000000034,0.0,10000000,9996467.45,10003532.55,10000000,10000000,10000000,10000,10035,9965,10000,10000,10000,11009300.0,11009300.0,11009300.0,11009300.0,11009300.0,11009300.0,0,59,35,0,24,19,0,35,35,0,0,0,0,0,0,0,0,0
421.7366109112256,100.93,132,-1,0.4556050921576745,0.0,10000000,9996467.45,10003532.55,10000000,10000000,10000000,10000,10035,9965,10000,10000,10000,11009300.0,11009300.0,11009300.0,11009300.0,11009300.0,11009300.0,0,59,100,0,24,19,0,35,35,0,0,0,0,0,0,0,0,0
579.5220954881053,101.35,75,-1,0.5100000000000003,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11013500.0,11013514.7,11013485.3,11013500.0,11013500.0,11013500.0,0,59,100,0,24,76,0,35,92,0,0,57,0,0,0,0,0,0
612.7172010265492,101.35,151,-1,0.5256249924167041,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11013500.0,11013514.7,11013485.3,11013500.0,11013500.0,11013500.0,0,59,176,0,24,76,0,35,92,0,0,57,0,0,0,0,0,0
747.2326191628042,101.35,177,0.6900000000000119,0.5260703375025039,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11013500.0,11013514.7,11013485.3,11013500.0,11013500.0,11013500.0,0,59,176,0,50,76,0,35,92,0,0,57,0,0,0,0,0,0
1002.3675042993546,101.35,179,0.23000000000000398,0.519807656734679,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11013500.0,11013514.7,11013485.3,11013500.0,11013500.0,11013500.0,0,59,176,0,50,126,0,35,92,0,0,57,0,24,0,0,24,0
1224.6058322971933,101.35,123,1.230000000000004,0.5104938785137365,0.5757284367630291,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11013500.0,11013514.7,11013485.3,11013500.0,11013500.0,11013500.0,0,59,176,47,50,126,0,35,92,0,0,57,0,24,84,0,24,19
1534.1261951986787,101.35,147,0.3300000000000125,0.4998727110702532,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11013500.0,11013514.7,11013485.3,11013500.0,11013500.0,11013500.0,0,59,176,47,50,176,0,35,92,0,0,57,0,24,84,0,50,19
1776.3133958096373,100.68,52,-1,0.48620054732817775,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11006800.0,11006791.25,11006770.560000002,11006800.0,11006800.0,11006838.19,0,59,176,47,50,231,0,35,92,0,0,157,0,24,84,0,50,69
1963.3085187591582,100.68,83,-1,0.47322386710981107,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11006800.0,11006791.25,11006770.560000002,11006800.0,11006800.0,11006838.19,0,59,176,47,128,231,0,35,92,0,0,157,0,24,84,47,50,69
2206.568263134794,100.68,97,-1,0.4609866304670722,0.0,10000000,9996467.45,9997755.600000001,10000000,10000000,10005776.95,10000,10035,10022,10000,10000,9943,11006800.0,11006791.25,11006770.560000002,11006800.0,11006800.0,11006838.19,0,59,176,47,142,231,0,35,92,0,0,157,0,24,84,47,50,69
2254.011545615862,100.77,26,-1,0.44699987571462074,0.0,10000000,9996467.45,9997755.600000001,10007162.120000001,9993349.18,10005265.649999999,10000,10035,10022,9929,10066,9948,11007700.0,11007694.399999999,11007672.540000001,11007707.450000001,11007700.0,11007725.61,0,59,176,118,142,231,0,35,92,71,66,162,0,24,84,47,50,69
2429.156356442442,100.77,75,-1,0.43419420698000766,0.0,10000000,9996467.45,9997755.600000001,10007162.120000001,9993349.18,10005265.649999999,10000,10035,10022,9929,10066,9948,11007700.0,11007694.399999999,11007672.540000001,11007707.450000001,11007700.0,11007725.61,0,59,176,167,142,231,0,35,92,71,66,162,0,24,84,47,50,69
2433.6735337099813,100.77,88,-1,0.42241520104764513,0.0,10000000,9996467.45,9997755.600000001,10007162.120000001,9993349.18,10005265.649999999,10000,10035,10022,9929,10066,9948,11007700.0,11007694.399999999,11007672.540000001,11007707.450000001,11007700.0,11007725.61,0,59,189,167,142,231,0,35,92,71,66,162,0,24,84,47,50,69
2434.6735337099813,102.12,40,-1,0.49706049511349,0.2807820790517326,10000000,9996467.45,10001329.8,10003587.920000002,9993349.18,10005265.649999999,10000,10035,9987,9964,10066,9948,11021200.0,11021241.649999999,11021202.24,11021111.600000001,11021289.1,11021155.409999998,0,59,237,167,142,231,0,35,153,106,66,162,0,24,84,47,50,69
2440.908777695803,102.12,72,-1,0.548311939847657,0.07716005323436548,10000000,9996467.45,10001329.8,10003587.920000002,9993349.18,10005265.649999999,10000,10035,9987,9964,10066,9948,11021200.0,11021241.649999999,11021202.24,11021111.600000001,11021289.1,11021155.409999998,0,59,237,167,174,231,0,35,153,106,66,162,0,24,84,47,50,69
2450.932123836228,102.12,153,-1,0.585269168844558,0.0,10000000,9996467.45,10001329.8,10003587.920000002,9993349.18,10005265.649999999,10000,10035,9987,9964,10066,9948,11021200.0,11021241.649999999,11021202.24,11021111.600000001,11021289.1,11021155.409999998,0,140,237,167,174,231,0,35,153,106,66,162,0,24,84,47,50,69
2467.8813324241455,102.12,191,-1,0.612601604326648,0.0,10000000,9996467.45,10001329.8,10003587.920000002,9993349.18,10005265.649999999,10000,10035,9987,9964,10066,9948,11021200.0,11021241.649999999,11021202.24,11021111.600000001,11021289.1,11021155.409999998,0,140,237,205,174,231,0,35,153,106,66,162,0,24,84,47,50,69
2640.4990942878144,102.12,246,-1,0.633078533637073,0.0,10000000,9996467.45,10001329.8,10003587.920000002,9993349.18,10005265.649999999,10000,10035,9987,9964,10066,9948,11021200.0,11021241.649999999,11021202.24,11021111.600000001,11021289.1,11021155.409999998,0,140,292,205,174,231,0,35,153,106,66,162,0,24,84,47,50,69
2891.5819612114437,102.12,272,-1,0.6484887185968995,0.0,10000000,9996467.45,10001329.8,10003587.920000002,9993349.18,10005265.649999999,10000,10035,9987,9964,10066,9948,11021200.0,11021241.649999999,11021202.24,11021111.600000001,11021289.1,11021155.409999998,0,140,292,205,226,231,0,35,153,106,66,162,0,24,84,47,76,69
3122.6158265070926,102.12,172,0.25,0.6600547115370234,0.0,10000000,9996467.45,10001329.8,10003587.920000002,9993349.18,10005265.649999999,10000,10035,9987,9964,10066,9948,11021200.0,11021241.649999999,11021202.24,11021111.600000001,11021289.1,11021155.409999998,0,140,305,205,226,231,0,35,153,106,66,162,0,105,84,47,108,69
