Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
380.17839738835823,100,29,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564.4598388989214,99.96,52,-1,0.020000000000003126,0.0,10000000,10002898.84,9997101.16,10000000,10000000,10000000,10000,9971,10029,10000,10000,10000,10999600.0,10999600.0,10999600.0,10999600.0,10999600.0,10999600.0,0,81,29,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0
576.8846005128324,98.94,3,-1,0.4905325903772571,0.0,10000000,10008043.72,9997101.16,10000000,10000000,9994855.12,10000,9919,10029,10000,10000,10052,10989400.0,10989429.58,10989370.42,10989400.0,10989400.0,10989400.0,0,81,29,0,0,55,0,81,29,0,0,52,0,0,0,0,0,0
765.0830778694971,100.27,61,-1,0.5064274380402384,0.0,10000000,10008043.72,9997101.16,10000300.81,10000000,9994554.309999999,10000,9919,10029,9997,10000,10055,11002700.0,11002621.850000001,11002708.99,11002700.0,11002700.0,11002769.159999998,0,81,29,64,0,55,0,81,29,3,0,55,0,0,0,0,0,0
771.802229436641,100.27,119,-1,0.49158519098931314,0.0,10000000,10008043.72,9997101.16,10000300.81,10000000,9994554.309999999,10000,9919,10029,9997,10000,10055,11002700.0,11002621.850000001,11002708.99,11002700.0,11002700.0,11002769.159999998,0,81,87,64,0,55,0,81,29,3,0,55,0,0,0,0,0,0
774.7963209790638,100.27,143,-1,0.4707942461651604,0.0,10000000,10008043.72,9997101.16,10000300.81,10000000,9994554.309999999,10000,9919,10029,9997,10000,10055,11002700.0,11002621.850000001,11002708.99,11002700.0,11002700.0,11002769.159999998,0,81,87,88,0,55,0,81,29,3,0,55,0,0,0,0,0,0
788.0682873570979,100.27,234,0.4200000000000017,0.4498798025414048,0.0,10000000,10008043.72,9997101.16,10000300.81,10000000,9994554.309999999,10000,9919,10029,9997,10000,10055,11002700.0,11002621.850000001,11002708.99,11002700.0,11002700.0,11002769.159999998,0,172,87,88,0,55,0,81,29,3,0,55,0,0,0,0,0,0
792.5983056115065,100.27,333,0.3499999999999943,0.4303904477332176,0.0,10000000,10008043.72,9997101.16,10000300.81,10000000,9994554.309999999,10000,9919,10029,9997,10000,10055,11002700.0,11002621.850000001,11002708.99,11002700.0,11002700.0,11002769.159999998,0,172,87,88,99,55,0,81,29,3,0,55,0,0,0,0,0,0
1128.3235182186424,100.27,393,0.3499999999999943,0.4126547595960618,0.0,10000000,10008043.72,9997101.16,10000300.81,10000000,9994554.309999999,10000,9919,10029,9997,10000,10055,11002700.0,11002621.850000001,11002708.99,11002700.0,11002700.0,11002769.159999998,0,232,87,88,99,55,0,81,29,3,0,55,0,0,0,0,0,0
1158.3756001673185,100.27,460,0.3499999999999943,0.3966219862791265,0.0,10000000,10008043.72,9997101.16,10000300.81,10000000,9994554.309999999,10000,9919,10029,9997,10000,10055,11002700.0,11002621.850000001,11002708.99,11002700.0,11002700.0,11002769.159999998,0,232,87,88,99,122,0,81,29,3,0,55,0,0,0,0,0,0
