Timestamp,Price,Book Size,Gap,Volatility,Queue Size,profitableagent Cash,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,profitableagent Shares,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
1924.3402944998186,97.27,52,0.5,1.0465426156067372,0.0,10000000,9987892.829999998,9995418.530000001,10000000,10000195.72,10016492.92,10000,10124,10047,10000,9998,9831,0,225,227,168,133,330,0,124,137,0,2,169,0,101,43,163,131,161
1938.771530585985,97.2,27,0.5699999999999932,1.0521074359164915,0.0,10000000,9987892.829999998,9995418.530000001,10000000,10000195.72,10016492.92,10000,10124,10047,10000,9998,9831,0,225,252,168,133,330,0,124,187,0,2,169,0,101,43,163,131,161
2130.185750462316,97.2,83,-1,1.0549406743456655,0.0,10000000,9987892.829999998,9995418.530000001,10000000,10000195.72,10016492.92,10000,10124,10047,10000,9998,9831,0,303,252,168,133,330,0,124,187,0,2,169,0,101,65,163,131,161
2146.0588052591947,97.2,122,-1,1.0556473653640206,3.062655901092967,10000000,9987892.829999998,9995418.530000001,10000000,10000195.72,10016492.92,10000,10124,10047,10000,9998,9831,0,303,291,168,133,330,0,124,187,0,2,169,0,101,65,163,131,161
2147.0588052591947,96.99,116,-1,1.0631640284919768,3.7337362415287316,10000000,9988474.769999998,9995418.530000001,10000000,10000195.72,10015910.98,10000,10118,10047,10000,9998,9837,0,303,291,168,133,336,0,130,187,0,2,175,0,101,65,163,131,161
2151.0588052591947,96.99,182,0.75,1.068115656771974,2.2659784333873176,10000000,9988474.769999998,9995418.530000001,10000000,10000195.72,10015910.98,10000,10118,10047,10000,9998,9837,0,303,291,168,199,336,0,130,187,0,2,175,0,101,65,163,131,161
2157.516983552359,96.99,111,0.75,1.0710089654534325,0.9983723244631619,10000000,9995361.059999997,9995418.530000001,10000000,9993309.430000002,10015910.98,10000,10047,10047,10000,10069,9837,0,303,291,168,270,336,0,201,187,0,73,175,0,101,65,163,131,161
2159.516983552359,96.99,162,0.75,1.0722393693390124,0.6253298404776615,10000000,9995361.059999997,9995418.530000001,10000000,9993309.430000002,10015910.98,10000,10047,10047,10000,10069,9837,0,303,342,168,270,336,0,201,187,0,73,175,0,101,65,163,131,161
2163.516983552359,96.24,136,0.75,1.1045804130478185,1.734320692286019,10000000,9997863.299999997,9995418.530000001,10000000,9990807.190000001,10015910.98,10000,10021,10047,10000,10095,9837,0,329,342,168,270,336,0,227,187,0,99,175,0,101,65,163,131,161
2321.3124826117983,96.99,204,0.3199999999999932,1.1016262692241618,0.0,10000000,9997960.289999997,9995418.530000001,9999903.01,9990807.190000001,10015910.98,10000,10020,10047,10001,10095,9837,0,329,342,238,270,336,0,228,187,1,99,175,0,101,65,163,131,161
2347.28896227212,96.99,282,0.3199999999999932,1.0979444127977291,0.03956361638938688,10000000,9997960.289999997,9995418.530000001,9999903.01,9990807.190000001,10015910.98,10000,10020,10047,10001,10095,9837,0,407,342,238,270,336,0,228,187,1,99,175,0,101,65,163,131,161
2371.5060102276584,96.99,302,0.3199999999999932,1.093673349668877,0.15769932631474148,10000000,9997960.289999997,9995418.530000001,9999903.01,9990807.190000001,10015910.98,10000,10020,10047,10001,10095,9837,0,407,342,258,270,336,0,228,187,1,99,175,0,101,65,163,131,161
2376.688363810757,96.99,369,0.3199999999999932,1.0889262115118947,0.0,10000000,9997960.289999997,9995418.530000001,9999903.01,9990807.190000001,10015910.98,10000,10020,10047,10001,10095,9837,67,407,342,258,270,336,0,228,187,1,99,175,0,101,65,163,131,161
2398.9374218098446,97.45,317,0.3199999999999932,1.0758148691355134,0.9988827478659914,10000000,9997960.289999997,10000485.930000002,9994835.61,9990807.190000001,10015910.98,10000,10020,9995,10053,10095,9837,67,407,394,258,270,336,0,228,239,53,99,175,0,101,65,163,131,161
2512.816194691165,97.45,358,0.5600000000000023,1.0631438862353046,0.0,10000000,9997960.289999997,10000485.930000002,9993178.959999999,9992463.840000002,10015910.98,10000,10020,9995,10070,10078,9837,67,407,394,258,345,336,0,228,239,70,116,175,0,101,65,163,131,161
2600.6650060292686,97.45,452,0.5600000000000023,1.0508909573484155,0.0,10000000,9997960.289999997,10000485.930000002,9993178.959999999,9992463.840000002,10015910.98,10000,10020,9995,10070,10078,9837,67,407,394,357,345,336,0,228,239,70,116,175,0,101,65,168,131,161
2690.2464217612414,97.45,460,0.5600000000000023,1.0390351173416865,0.7626766173934811,10000000,9997960.289999997,10000485.930000002,9993178.959999999,9992463.840000002,10015910.98,10000,10020,9995,10070,10078,9837,67,407,402,357,345,336,0,228,239,70,116,175,0,101,65,168,131,161
2740.9146865870584,96.41,288,0.6800000000000068,1.0505167946452307,0.0,10000000,9998345.929999998,10000485.930000002,9992793.319999998,9992463.840000002,10015910.98,10000,10016,9995,10074,10078,9837,67,489,402,357,345,336,0,388,239,74,116,175,0,101,155,168,131,161
2930.290877222097,96.41,219,0.39000000000000057,1.060121897472173,3.0375016588577637,10000000,9998345.929999998,10000485.930000002,9992793.319999998,9992463.840000002,10015910.98,10000,10016,9995,10074,10078,9837,67,489,416,357,345,336,0,388,239,74,116,175,67,101,155,184,131,161
2936.290877222097,96.41,239,0.39000000000000057,1.068112636570761,1.0843124406524112,10000000,9998345.929999998,10000485.930000002,9992793.319999998,9992463.840000002,10015910.98,10000,10016,9995,10074,10078,9837,67,489,416,357,345,356,0,388,239,74,116,175,67,101,155,184,131,161
2952.1316360608307,96.41,240,0.3999999999999915,1.0747074959327583,0.0,10000000,9998345.929999998,10000485.930000002,9992793.319999998,9992463.840000002,10015910.98,10000,10016,9995,10074,10078,9837,67,489,416,398,345,356,0,388,239,74,116,175,67,101,155,184,171,161
3229.1396663917003,97.88,130,-1,1.0624420577208256,0.0,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,67,580,416,398,345,356,0,410,261,74,116,175,67,101,155,283,229,161
3444.539634408267,97.88,135,-1,1.0505868834069731,5.761261107207702,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,67,585,416,398,345,356,0,410,261,74,116,175,67,101,155,283,229,161
3446.539634408267,97.88,195,-1,1.0391196178722226,6.818590976293763,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,127,585,416,398,345,356,0,410,261,74,116,175,67,101,155,283,229,161
3449.539634408267,97.88,273,-1,1.0280195736737376,7.044172946959861,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,127,585,416,398,345,434,0,410,261,74,116,175,67,101,155,283,229,161
3476.539634408267,98.18,185,-1,1.0191335671563586,1.865517882729364,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,127,632,416,398,345,434,0,504,261,74,116,175,67,101,155,324,229,161
3649.330810058775,98.18,202,1.559999999999988,1.0104577955546796,3.127058955598386,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,127,632,416,398,362,434,0,504,261,74,116,175,67,101,155,324,229,161
3662.6357625913674,98.18,250,1.4899999999999949,1.001985159932371,1.4510965898989525,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,127,632,416,398,362,502,0,504,261,74,116,175,67,101,155,324,229,181
3669.6357625913674,98.18,289,1.4899999999999949,0.9937087903405107,3.8463538072514893,10000000,9996210.069999998,10002621.790000001,9992793.319999998,9992463.840000002,10015910.98,10000,10038,9973,10074,10078,9837,127,632,416,398,362,541,0,504,261,74,116,175,67,101,155,324,229,181
3705.6357625913674,98.18,204,1.559999999999988,0.9856220505879284,6.929355663778551,10000000,9994541.009999998,10010971.850000001,9992793.319999998,9992463.840000002,10009229.98,10000,10055,9888,10074,10078,9905,127,632,501,398,362,541,0,521,346,74,116,243,67,101,155,324,229,181
3716.6357625913674,98.18,208,2.3299999999999983,0.9777185397134542,3.924501702253565,10000000,9994541.009999998,10010971.850000001,9992793.319999998,9992463.840000002,10009229.98,10000,10055,9888,10074,10078,9905,127,632,515,398,362,541,0,521,346,74,116,243,67,111,155,324,229,181
3880.222835280629,98.18,228,1.519999999999996,0.9699920909272279,1.3699149471553937,10000000,9994541.009999998,10010971.850000001,9992793.319999998,9992463.840000002,10009229.98,10000,10055,9888,10074,10078,9905,127,632,535,398,362,541,0,521,346,74,116,243,67,111,155,324,229,181
3893.2581529775116,98.18,246,0.12999999999999545,0.9624367686282996,0.8692567615480584,10000000,9994541.009999998,10010971.850000001,9992793.319999998,9992463.840000002,10009229.98,10000,10055,9888,10074,10078,9905,127,632,535,416,362,541,0,521,346,74,116,243,67,111,155,324,229,181
3907.2581529775116,99.74,275,1.9399999999999977,0.9884853761401714,8.410420785100996,10000000,9994541.009999998,10012357.290000001,9992793.319999998,9994159.420000002,10006148.96,10000,10055,9874,10074,10061,9936,127,632,535,416,362,632,0,521,360,74,133,274,67,111,155,324,229,181
3912.2581529775116,99.74,351,1.9399999999999977,1.0117973594962948,7.260290794792127,10000000,9994541.009999998,10012357.290000001,9992793.319999998,9994159.420000002,10006148.96,10000,10055,9874,10074,10061,9936,127,632,535,416,362,708,0,521,360,74,133,274,67,111,155,324,229,181
3925.2581529775116,99.74,398,1.9399999999999977,1.0327242418976215,3.3809003861001656,10000000,9994541.009999998,10012357.290000001,9992793.319999998,9994159.420000002,10006148.96,10000,10055,9874,10074,10061,9936,127,632,535,463,362,708,0,521,360,74,133,274,67,111,155,324,229,181
3933.2581529775116,99.74,460,1.9399999999999977,1.05155641681309,6.81104548598023,10000000,9994541.009999998,10012357.290000001,9992793.319999998,9994159.420000002,10006148.96,10000,10055,9874,10074,10061,9936,127,632,535,463,424,708,0,521,360,74,133,274,67,111,155,324,229,181
4094.9947159133712,99.94,449,1.9399999999999977,1.07448499852976,0.7207384813800672,10000000,9995640.349999998,10012357.290000001,9992793.319999998,9994159.420000002,10005049.620000001,10000,10044,9874,10074,10061,9947,127,643,535,463,424,708,0,532,360,74,133,285,67,111,155,324,229,181
4293.745545714061,99.94,479,0.5900000000000034,1.0951840408503648,0.0,10000000,9995640.349999998,10012357.290000001,9992793.319999998,9994159.420000002,10005049.620000001,10000,10044,9874,10074,10061,9947,127,643,535,463,514,708,0,532,360,74,133,285,127,111,155,324,229,181
4295.745545714061,100.53,436,0.5900000000000034,1.1328844350775877,1.5761065920041801,10000000,9995640.349999998,10012357.290000001,9988470.53,9998482.21,10005049.620000001,10000,10044,9874,10117,10018,9947,127,643,535,506,514,708,0,532,360,117,176,285,127,111,155,324,229,181
4328.355375254186,100.53,453,0.5900000000000034,1.1668018515901017,0.7053812134327018,10000000,9995640.349999998,10012357.290000001,9988470.53,9998482.21,10005049.620000001,10000,10044,9874,10117,10018,9947,127,643,535,506,514,725,0,532,360,117,176,285,127,111,155,324,229,181
4484.384150422413,99.54,289,0.6200000000000045,1.1718719640928177,0.0,10000000,9995640.349999998,10018946.530000001,9988470.53,9998482.21,9998460.38,10000,10044,9808,10117,10018,10013,127,643,620,506,514,725,0,532,426,117,176,351,127,111,155,324,229,298
4499.7906485439935,99.54,320,1.3400000000000034,1.1763252894176162,0.0,10000000,9995640.349999998,10018946.530000001,9988470.53,9998482.21,9998460.38,10000,10044,9808,10117,10018,10013,127,643,620,506,610,725,0,532,426,117,176,351,127,111,155,389,229,298
4546.829141554393,99.54,336,1.6300000000000097,1.180216006706064,0.0,10000000,9995640.349999998,10018946.530000001,9988470.53,9998482.21,9998460.38,10000,10044,9808,10117,10018,10013,127,643,620,604,610,725,0,532,426,117,176,351,127,111,175,389,291,298
4703.503913052825,99.54,347,-1,1.1835926945814883,1.706823972283928,10000000,9995640.349999998,10018946.530000001,9988470.53,9998482.21,9998460.38,10000,10044,9808,10117,10018,10013,127,643,620,604,610,812,0,532,426,117,176,351,127,111,175,389,291,374
4770.448730515235,99.29,265,-1,1.182620320309675,0.0,10000000,9995640.349999998,10018946.530000001,9980328.75,9998482.21,10006602.16,10000,10044,9808,10199,10018,9931,127,643,620,686,610,812,0,532,426,199,176,433,127,111,175,389,291,374
5205.504982639091,99.29,265,-1,1.1814475883335835,0.0,10000000,9995640.349999998,10018946.530000001,9980328.75,9998482.21,10006602.16,10000,10044,9808,10199,10018,9931,127,643,620,686,610,859,0,532,426,199,176,433,127,111,175,389,338,374
5252.06964846227,99.45,217,0.7000000000000028,1.1823595929747224,5.668370408990995,10000000,9988587.249999998,10020836.080000002,9980328.75,9998482.21,10011765.709999999,10000,10115,9789,10199,10018,9879,127,737,620,686,610,859,0,603,445,199,176,485,127,111,175,389,338,374
