Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
182.28546720042345,100,28,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
193.9909716849285,100,46,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,0,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0
198.51408705648754,99.28,26,-1,0.3394112549695423,0.0,10000000,10004570.66,10000000,10000000,9997220.16,9998209.18,10000,9954,10000,10000,10028,10018,10992800.0,10992803.78,10992800.0,10992800.0,10992800.0,10992796.219999999,0,72,0,0,28,18,0,46,0,0,28,18,0,0,0,0,0,0
396.89451840401557,99.28,90,-1,0.35999999999999943,0.0,10000000,10004570.66,10000000,10000000,9997220.16,9998209.18,10000,9954,10000,10000,10028,10018,10992800.0,10992803.78,10992800.0,10992800.0,10992800.0,10992796.219999999,0,72,0,0,28,82,0,46,0,0,28,18,0,0,0,0,0,0
400.57410717379014,99.28,132,-1,0.35272652296077706,0.0,10000000,10004570.66,10000000,10000000,9997220.16,9998209.18,10000,9954,10000,10000,10028,10018,10992800.0,10992803.78,10992800.0,10992800.0,10992800.0,10992796.219999999,0,72,42,0,28,82,0,46,0,0,28,18,0,0,0,0,0,0
412.1479618464043,99.28,146,0.5400000000000063,0.3394112549695423,0.0,10000000,10004570.66,10000000,10000000,9997220.16,9998209.18,10000,9954,10000,10000,10028,10018,10992800.0,10992803.78,10992800.0,10992800.0,10992800.0,10992796.219999999,0,72,42,14,28,82,0,46,0,0,28,18,0,0,0,0,0,0
634.7092927672159,99.28,232,0.5400000000000063,0.3252628450458899,0.0,10000000,10004570.66,10000000,10000000,9997220.16,9998209.18,10000,9954,10000,10000,10028,10018,10992800.0,10992803.78,10992800.0,10992800.0,10992800.0,10992796.219999999,0,72,42,100,28,82,0,46,0,0,28,18,0,0,0,0,0,0
803.0125216881395,99.38,138,1.4200000000000017,0.3062576529656032,0.0,10000000,10007151.94,9994834.84,10002583.88,9997220.16,9998209.18,10000,9928,10052,9974,10028,10018,10993800.0,10993796.58,10993802.6,10993800.0,10993802.8,10993798.02,0,72,136,100,28,82,0,72,136,26,28,18,0,0,0,0,0,0
875.7848140632069,99.38,173,0.4000000000000057,0.2902021432564157,0.0,10000000,10007151.94,9994834.84,10002583.88,9997220.16,9998209.18,10000,9928,10052,9974,10028,10018,10993800.0,10993796.58,10993802.6,10993800.0,10993802.8,10993798.02,0,72,136,135,28,82,0,72,136,26,28,18,0,0,0,0,0,0
971.3470733627595,99.38,214,0.4000000000000057,0.27641273487305174,0.0,10000000,10007151.94,9994834.84,10002583.88,9997220.16,9998209.18,10000,9928,10052,9974,10028,10018,10993800.0,10993796.58,10993802.6,10993800.0,10993802.8,10993798.02,0,72,136,135,28,123,0,72,136,26,28,18,0,0,0,0,0,0
