Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/profitableagent,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/profitableagent,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/profitableagent,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
361.3323575112838,100,41,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393.7392015829492,100,53,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596.3857052465659,100,153,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,11000000,0,12,41,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
620.7659200200328,100.28,56,-1,0.1212435565298219,0.0,10000000,10001175.88,9990300.319999998,10000000,10000000,10008523.8,10000,9988,10097,10000,10000,9915,11002800.0,11002772.520000001,11002827.479999999,11002800.0,11002800.0,11002800.0,0,12,138,0,0,100,0,12,97,0,0,85,0,0,0,0,0,0
621.7800826283744,100.28,126,-1,0.13717142559585854,0.0,10000000,10001175.88,9990300.319999998,10000000,10000000,10008523.8,10000,9988,10097,10000,10000,9915,11002800.0,11002772.520000001,11002827.479999999,11002800.0,11002800.0,11002800.0,0,12,138,70,0,100,0,12,97,0,0,85,0,0,0,0,0,0
639.0420997498568,100.28,198,-1,0.14000000000000057,0.0,10000000,10001175.88,9990300.319999998,10000000,10000000,10008523.8,10000,9988,10097,10000,10000,9915,11002800.0,11002772.520000001,11002827.479999999,11002800.0,11002800.0,11002800.0,0,12,138,70,72,100,0,12,97,0,0,85,0,0,0,0,0,0
824.302186376736,100.28,238,-1,0.13856406460551074,0.0,10000000,10001175.88,9990300.319999998,10000000,10000000,10008523.8,10000,9988,10097,10000,10000,9915,11002800.0,11002772.520000001,11002827.479999999,11002800.0,11002800.0,11002800.0,0,12,138,70,72,181,0,12,97,0,0,85,0,0,41,0,0,0
850.7989964791636,98.05,148,-1,0.7097523775937645,0.0,10000000,10001175.88,9990300.319999998,10006822.2,10000000,10001701.600000001,10000,9988,10097,9930,10000,9985,10980500.0,10980499.280000001,10980311.169999998,10980458.7,10980500.0,10980730.850000001,0,12,138,70,72,271,0,12,97,70,0,195,0,0,41,0,0,0
989.4035647049647,98.05,175,-1,0.8856817141419567,0.0,10000000,10001175.88,9990300.319999998,10006822.2,10000000,10001701.600000001,10000,9988,10097,9930,10000,9985,10980500.0,10980499.280000001,10980311.169999998,10980458.7,10980500.0,10980730.850000001,0,12,138,70,99,271,0,12,97,70,0,195,0,0,41,0,0,0
1013.331513351754,98.09,84,-1,0.9678372797118333,0.0,10000000,10001175.88,9990300.319999998,10006822.2,10002914.62,9998786.980000002,10000,9988,10097,9930,9970,10015,10980900.0,10980898.8,10980715.049999999,10980855.899999999,10980871.92,10981158.330000002,0,12,138,70,99,362,0,12,97,70,30,347,0,0,41,0,0,0
1050.432564008252,98.09,136,-1,1.011515514643071,0.43876103430125113,10000000,10001175.88,9990300.319999998,10006822.2,10002914.62,9998786.980000002,10000,9988,10097,9930,9970,10015,10980900.0,10980898.8,10980715.049999999,10980855.899999999,10980871.92,10981158.330000002,0,12,138,70,151,362,0,12,97,70,30,347,0,0,41,0,0,0
1051.432564008252,98.09,162,-1,1.033920196254151,0.5412839237737899,10000000,10001175.88,9990300.319999998,10006822.2,10002914.62,9998786.980000002,10000,9988,10097,9930,9970,10015,10980900.0,10980898.8,10980715.049999999,10980855.899999999,10980871.92,10981158.330000002,0,38,138,70,151,362,0,12,97,70,30,347,0,0,41,0,0,0
1086.9841218066308,98.09,168,-1,1.0436242040552433,0.0,10000000,10001175.88,9990300.319999998,10006822.2,10002914.62,9998786.980000002,10000,9988,10097,9930,9970,10015,10980900.0,10980898.8,10980715.049999999,10980855.899999999,10980871.92,10981158.330000002,0,38,138,76,151,362,0,12,97,70,30,347,0,0,41,0,0,0
1167.931311881646,96.8,182,1.25,1.1802144391800078,0.0,10000000,10003691.9,9987203.499999998,10007403.0,10002914.62,9998786.980000002,10000,9962,10129,9924,9970,10015,10968000.0,10968013.5,10967690.699999997,10968046.2,10968010.62,10968238.980000002,0,38,216,76,151,362,0,38,129,76,30,347,0,0,41,0,0,0
1213.328815076063,98.09,160,1.25,1.1639121769083596,1.0397492612410133,10000000,10003691.9,9985045.519999998,10007403.0,10005072.6,9998786.980000002,10000,9962,10151,9924,9948,10015,10980900.0,10980864.48,10980757.109999998,10980848.16,10980871.92,10981158.330000002,0,38,238,76,151,362,0,38,151,76,52,347,0,0,41,0,0,0
1313.012388234665,98.09,228,1.25,1.146669089144728,0.0,10000000,10003691.9,9985045.519999998,10007403.0,10005072.6,9998786.980000002,10000,9962,10151,9924,9948,10015,10980900.0,10980864.48,10980757.109999998,10980848.16,10980871.92,10981158.330000002,83,38,238,76,151,362,0,38,151,76,52,347,0,0,41,0,0,15
1352.73464302284,98.09,319,0.9300000000000068,1.1290403801152533,0.0,10000000,10003691.9,9985045.519999998,10007403.0,10005072.6,9998786.980000002,10000,9962,10151,9924,9948,10015,10980900.0,10980864.48,10980757.109999998,10980848.16,10980871.92,10981158.330000002,83,38,238,167,151,362,0,38,151,76,52,347,0,0,41,0,0,15
1355.0165611467116,98.09,325,0.9300000000000068,1.1113799674723155,0.5579375016679933,10000000,10003691.9,9985045.519999998,10007403.0,10005072.6,9998786.980000002,10000,9962,10151,9924,9948,10015,10980900.0,10980864.48,10980757.109999998,10980848.16,10980871.92,10981158.330000002,83,38,238,167,157,362,0,38,151,76,52,347,0,0,41,0,0,15
1362.5424572501372,98.09,391,0.9300000000000068,1.0939136581160058,0.0,10000000,10003691.9,9985045.519999998,10007403.0,10005072.6,9998786.980000002,10000,9962,10151,9924,9948,10015,10980900.0,10980864.48,10980757.109999998,10980848.16,10980871.92,10981158.330000002,83,38,238,167,157,428,0,38,151,76,52,347,0,0,41,0,0,15
1374.7710939314125,98.09,396,2.25,1.0767841009227426,0.0,10000000,10003691.9,9985045.519999998,10007403.0,10005072.6,9998786.980000002,10000,9962,10151,9924,9948,10015,10980900.0,10980864.48,10980757.109999998,10980848.16,10980871.92,10981158.330000002,83,38,238,167,157,480,0,38,151,76,52,347,0,0,41,0,47,15
1421.1618932486779,98.09,414,0.960000000000008,1.0600791482023946,0.0,10000000,10003691.9,9985045.519999998,10007403.0,10005072.6,9998786.980000002,10000,9962,10151,9924,9948,10015,10980900.0,10980864.48,10980757.109999998,10980848.16,10980871.92,10981158.330000002,83,56,238,167,157,480,0,38,151,76,52,347,0,0,41,0,47,15
1464.4561252809758,98.12,455,0.01999999999999602,1.0430895185944742,0.0,10000000,10005458.06,9985045.519999998,10005636.84,10005072.6,9998786.980000002,10000,9944,10151,9942,9948,10015,10981200.0,10981163.34,10981061.639999997,10981145.879999999,10981170.36,10981458.780000003,83,56,238,244,157,480,0,56,151,94,52,347,0,0,41,0,47,15
1625.042792005649,98.12,540,0.01999999999999602,1.0267103854061983,0.0,10000000,10005458.06,9985045.519999998,10005636.84,10005072.6,9998786.980000002,10000,9944,10151,9942,9948,10015,10981200.0,10981163.34,10981061.639999997,10981145.879999999,10981170.36,10981458.780000003,83,56,323,244,157,480,0,56,151,94,52,347,0,0,41,0,47,15
1667.9176023240634,99.37,459,0.03999999999999204,1.0149722902621525,0.0,10000000,10005458.06,9982859.379999997,9999772.83,10005072.6,10006837.130000003,10000,9944,10173,10001,9948,9934,10993700.0,10993593.34,10993750.389999997,10993572.2,10993605.36,10993978.710000003,83,56,323,244,157,561,0,56,173,153,52,428,0,0,41,0,47,15
1680.7896848325188,99.41,454,0.03999999999999204,1.0043557935313556,0.0,10000000,10005458.06,9982859.379999997,9999275.78,10005569.65,10006837.130000003,10000,9944,10173,10006,9943,9934,10994100.0,10993991.1,10994157.309999997,10993972.239999998,10994003.280000001,10994376.070000002,83,56,323,249,157,561,0,56,173,158,57,428,0,0,41,0,47,15
1683.786887699547,99.41,518,0.03999999999999204,0.993719925301303,0.0,10000000,10005458.06,9982859.379999997,9999275.78,10005569.65,10006837.130000003,10000,9944,10173,10006,9943,9934,10994100.0,10993991.1,10994157.309999997,10993972.239999998,10994003.280000001,10994376.070000002,83,56,323,249,221,561,0,56,173,158,57,428,0,0,41,0,47,15
1850.4882242388494,99.41,467,-1,0.9831330618405371,0.0,10000000,10005458.06,9982859.379999997,9999275.78,10005569.65,10006837.130000003,10000,9944,10173,10006,9943,9934,10994100.0,10993991.1,10994157.309999997,10993972.239999998,10994003.280000001,10994376.070000002,83,56,323,336,221,561,0,56,173,158,57,428,0,0,41,91,94,15
