Timestamp,Price,Book Size,Gap,Volatility,Queue Size,marketmaker Cash,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,marketmaker Shares,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,marketmaker Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,marketmaker Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
201.72645651183728,100,22,-1,0.0,0.0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.19611889883294,100,69,-1,0.0,0.0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,0,0,0,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0
220.61670549588564,100,104,-1,0.0,0.0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,0,0,0,22,47,35,0,0,0,0,0,0,0,0,0,0,0,0
20000,100,204,-1,0.0,0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,100,0,0,22,47,35,0,0,0,0,0,0,0,0,0,0,0,0
20001,100,304,0.009999999999990905,0.0,1,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,200,0,0,22,47,35,0,0,0,0,0,0,0,0,0,0,0,0
20002,100,305,0.0049999999999954525,0.0,2,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,201,0,0,22,47,35,0,0,0,0,0,0,0,0,0,0,0,0
20003,100.4,304,0.009999999999990905,0.139970842444755,3,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,202,0,0,22,47,35,2,0,0,0,0,0,0,0,0,0,0,0
20230.147635915528,100.4,311,0.009999999999990905,0.19595917942265703,0.0,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,202,0,0,22,47,111,2,0,0,0,0,0,0,0,0,22,47,0
20250.13169032996,100.4,365,0.009999999999990905,0.20000000000000284,0.0,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,202,0,89,22,47,111,2,0,0,0,0,0,0,0,0,22,47,35
40002,100.4,166,-0.1700000000000017,0.16000000000000228,2,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,203,0,89,22,47,111,2,0,0,0,0,0,200,0,0,22,47,35
40003,100.8,165,-1,0.1599999999999966,3,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,204,0,89,22,47,111,4,0,0,0,0,0,200,0,0,22,47,35
40004,100.63,113,0.7549999999999955,0.16341358572651982,4,999992352.12,10000000,10000000,10000000,10000000,10007647.88,176,10000,10000,10000,10000,9924,304,0,89,22,47,111,80,0,0,0,0,76,200,0,0,22,47,35
40005,100.63,213,0.009999999999990905,0.15412837362262094,5,999992352.12,10000000,10000000,10000000,10000000,10007647.88,176,10000,10000,10000,10000,9924,404,0,89,22,47,111,80,0,0,0,0,76,200,0,0,22,47,35
40162.68316877925,100.63,235,0.009999999999990905,0.14588225612822137,0.0,999992352.12,10000000,10000000,10000000,10000000,10007647.88,176,10000,10000,10000,10000,9924,404,0,89,22,69,111,80,0,0,0,0,76,200,0,0,22,47,35
40182.83347744051,100.80499999999999,138,0.009999999999990905,0.15943136258276946,0.0,999993158.5600001,10000000,9999193.56,10000000,10000000,10007647.88,168,10000,10008,10000,10000,9924,404,0,97,22,69,111,88,0,8,0,0,76,200,0,89,22,47,35
40211.93368922587,100.80499999999999,157,0.009999999999990905,0.16520656729241,0.0,999993158.5600001,10000000,9999193.56,10000000,10000000,10007647.88,168,10000,10008,10000,10000,9924,404,0,116,22,69,111,88,0,8,0,0,76,200,0,89,22,47,35
40212.93368922587,100.80499999999999,167,0.009999999999990905,0.1671743102273742,0.4741031853482127,999993158.5600001,10000000,9999193.56,10000000,10000000,10007647.88,168,10000,10008,10000,10000,9924,404,0,116,22,69,121,88,0,8,0,0,76,200,0,89,22,47,35
40213.93368922587,100.80499999999999,106,0.009999999999990905,0.16710218579021077,0.9733733769971877,999999307.6650001,9993850.895,9999193.56,10000000,10000000,10007647.88,107,10061,10008,10000,10000,9924,404,61,116,22,69,121,149,61,8,0,0,76,200,0,89,22,47,35
40249.7701236752,100.80499999999999,146,0.009999999999990905,0.15276649929151284,0.23458892827329691,999999307.6650001,9993850.895,9999193.56,10000000,10000000,10007647.88,107,10061,10008,10000,10000,9924,404,101,116,22,69,121,149,61,8,0,0,76,200,0,89,22,47,35
40397.91570185075,100.80499999999999,179,0.009999999999990905,0.12665271055491967,0.0,999999307.6650001,9993850.895,9999193.56,10000000,10000000,10007647.88,107,10061,10008,10000,10000,9924,404,101,116,22,102,121,149,61,8,0,0,76,200,0,89,22,47,35
40404.19272191014,100.80499999999999,161,0.009999999999990905,0.12351549048151043,0.0,1000001122.1550001,9993850.895,9997379.07,10000000,10000000,10007647.88,89,10061,10026,10000,10000,9924,404,101,134,22,102,121,167,61,26,0,0,76,200,0,89,22,47,35
40407.71373792936,100.55,115,-1,0.12770736704525837,0.0,999998703.075,9999588.125,9997379.07,10000000,9996681.85,10007647.88,113,10004,10026,10000,10033,9924,404,169,134,22,102,121,191,118,26,0,33,76,200,0,89,22,47,35
40411.884850424176,100.55,164,-1,0.13006326953306943,0.0,999998703.075,9999588.125,9997379.07,10000000,9996681.85,10007647.88,113,10004,10026,10000,10033,9924,404,169,134,22,102,170,191,118,26,0,33,76,200,0,89,22,47,35
40414.126622716976,100.55,254,-1,0.13123346456686058,0.5600286641783896,999998703.075,9999588.125,9997379.07,10000000,9996681.85,10007647.88,113,10004,10026,10000,10033,9924,404,169,134,22,102,260,191,118,26,0,33,76,200,0,89,22,47,35
40574.600289519476,100.55,339,-1,0.13161222338274375,0.0,999998703.075,9999588.125,9997379.07,10000000,9996681.85,10007647.88,113,10004,10026,10000,10033,9924,404,169,134,107,102,260,191,118,26,0,33,76,200,0,89,22,47,35
40612.9307578321,99.39,322,-1,0.32990168400186287,0.5474329301141552,999998703.075,9999588.125,9997379.07,10001689.63,9994992.219999999,10007647.88,113,10004,10026,9983,10050,9924,404,169,134,107,119,260,191,118,26,17,50,76,200,0,89,22,47,35
40613.9307578321,99.39,299,-1,0.42481777139014193,1.3083290274371393,999998703.075,9999588.125,9997379.07,10001689.63,9994992.219999999,10007647.88,113,10004,10026,9983,10050,9924,404,169,134,130,119,260,191,118,26,63,50,76,200,0,89,22,47,35
