Timestamp,Price,Book Size,Gap,Volatility,Queue Size,marketmaker Cash,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,marketmaker Shares,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,marketmaker Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,marketmaker Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
182.19015157844825,100,21,-1,0.0,0.0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
218.13352863995556,100,70,1.0499999999999972,0.0,0.0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,0,49,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
20000,100,170,1.0499999999999972,0.0,0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,100,49,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
20001,100.59,172,0.009999999999990905,0.25547749411641085,1,1000004928.91,9995071.09,10000000,10000000,10000000,10000000,51,10049,10000,10000,10000,10000,200,49,0,0,0,21,49,49,0,0,0,0,0,0,0,0,0,0
20002,100.59,173,0.0049999999999954525,0.28903978964841665,2,1000004928.91,9995071.09,10000000,10000000,10000000,10000000,51,10049,10000,10000,10000,10000,201,49,0,0,0,21,49,49,0,0,0,0,0,0,0,0,0,0
20003,100.4,172,0.009999999999990905,0.27084230754362687,3,1000004928.91,9995071.09,10000000,10000000,10000000,10000000,51,10049,10000,10000,10000,10000,202,49,0,0,0,21,51,49,0,0,0,0,0,0,0,0,0,0
20161.654921311303,100.4,181,0.009999999999990905,0.2552709644791656,0.0,1000004928.91,9995071.09,10000000,10000000,10000000,10000000,51,10049,10000,10000,10000,10000,202,49,9,0,0,21,51,49,0,0,0,0,0,0,0,0,0,0
20210.753828390374,100.4,220,0.009999999999990905,0.22897286177311976,0.0,1000004928.91,9995071.09,10000000,10000000,10000000,10000000,51,10049,10000,10000,10000,10000,202,109,9,0,0,21,51,49,0,0,0,0,0,0,0,0,0,21
20237.298384101032,100.4,283,0.009999999999990905,0.18210783977117195,0.4493448713874386,1000004928.91,9995071.09,10000000,10000000,10000000,10000000,51,10049,10000,10000,10000,10000,202,109,72,0,0,21,51,49,0,0,0,0,0,0,0,0,0,21
20241.216982054033,100.4,297,0.009999999999990905,0.1703489066592455,0.0,1000004928.91,9995071.09,10000000,10000000,10000000,10000000,51,10049,10000,10000,10000,10000,202,123,72,0,0,21,51,49,0,0,0,0,0,0,0,0,0,21
