Timestamp,Price,Book Size,Gap,Volatility,Queue Size,marketmaker Cash,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,marketmaker Shares,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,marketmaker Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,marketmaker Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
172.0629569575196,100,41,-1,0.0,0.0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,100,141,-1,0.0,0,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,100,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001,100,241,0.009999999999990905,0.0,1,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,200,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,100,242,0.0049999999999954525,0.0,2,1000000000,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,201,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20003,100.4,241,0.009999999999990905,0.16000000000000228,3,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,202,0,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20206.18461728612,100.4,293,0.009999999999990905,0.19595917942265703,0.0,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,202,52,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
40002,100.4,53,-1,0.1732050807568902,2,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,203,52,41,0,0,0,2,0,0,0,0,0,200,0,41,0,0,0
40003,100.8,52,-1,0.17320508075688404,3,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,204,52,41,0,0,0,4,0,0,0,0,0,200,0,41,0,0,0
40004,100.8,152,-1,0.19999999999999576,4,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,304,52,41,0,0,0,4,0,0,0,0,0,200,0,41,0,0,0
40005,100.8,252,0.009999999999990905,0.19595917942265006,5,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,404,52,41,0,0,0,4,0,0,0,0,0,200,0,41,0,0,0
40198.06481686281,100.8,326,0.009999999999990905,0.18856180831640867,0.0,1000000000.0,10000000,10000000,10000000,10000000,10000000,100,10000,10000,10000,10000,10000,404,126,41,0,0,0,4,0,0,0,0,0,200,0,41,0,0,0
60002,100.92,73,-1,0.1639783183499823,2,999999899.08,10000100.92,10000000,10000000,10000000,10000000,101,9999,10000,10000,10000,10000,405,126,41,0,0,0,5,1,0,0,0,0,400,52,41,0,0,0
60003,100.92,74,-1,0.05656854249492595,3,999999899.08,10000100.92,10000000,10000000,10000000,10000000,101,9999,10000,10000,10000,10000,406,126,41,0,0,0,5,1,0,0,0,0,400,52,41,0,0,0
60004,100.92,28,0.0049999999999954525,0.060000000000002274,4,999992531.9200001,10007468.08,10000000,10000000,10000000,10000000,174,9926,10000,10000,10000,10000,506,126,41,0,0,0,78,74,0,0,0,0,400,52,41,0,0,0
60005,100.92,128,0.0049999999999954525,0.05656854249492595,5,999992531.9200001,10007468.08,10000000,10000000,10000000,10000000,174,9926,10000,10000,10000,10000,606,126,41,0,0,0,78,74,0,0,0,0,400,52,41,0,0,0
60143.12671300552,100.92,148,0.0049999999999954525,0.04472135954999749,0.0,999992531.9200001,10007468.08,10000000,10000000,10000000,10000000,174,9926,10000,10000,10000,10000,606,126,41,0,0,20,78,74,0,0,0,0,400,52,41,0,0,0
60163.7394252933,100.92,209,0.0049999999999954525,0.0419912527334275,0.0,999992531.9200001,10007468.08,10000000,10000000,10000000,10000000,174,9926,10000,10000,10000,10000,606,126,102,0,0,20,78,74,0,0,0,0,400,52,41,0,0,0
60190.77554413613,101.11,184,-1,0.0789679523604357,0.0,999989799.6550001,10012222.545,10000000,10000000,10000000,9997977.8,201,9879,10000,10000,10000,10020,606,195,102,0,0,20,105,121,0,0,0,20,400,52,41,0,0,0
60324.35774728996,101.11,271,-1,0.0822724133595207,0.0,999989799.6550001,10012222.545,10000000,10000000,10000000,9997977.8,201,9879,10000,10000,10000,10020,606,195,189,0,0,20,105,121,0,0,0,20,400,52,41,0,0,0
60331.797664616315,101.11,371,-1,0.08956685895029494,0.0,999989799.6550001,10012222.545,10000000,10000000,10000000,9997977.8,201,9879,10000,10000,10000,10020,606,195,189,0,100,20,105,121,0,0,0,20,400,52,41,0,0,0
60345.33921356012,101.11,461,-1,0.09308061022575966,0.0,999989799.6550001,10012222.545,10000000,10000000,10000000,9997977.8,201,9879,10000,10000,10000,10020,606,195,189,0,100,110,105,121,0,0,0,20,400,52,41,0,0,0
60368.36336398682,99.74,457,-1,0.37182151587747386,0.0,999989799.6550001,10012222.545,10000000,10000000,10000000,9997977.8,201,9879,10000,10000,10000,10020,606,199,189,0,100,110,105,129,0,0,0,20,400,52,41,0,0,0
60402.67588834166,101.205,432,-1,0.36702704827664606,0.0,999990508.0850002,10014017.865,10000000,9997496.25,10000000,9997977.8,194,9861,10000,10025,10000,10020,606,199,189,25,100,110,112,147,0,25,0,20,400,52,41,0,0,0
60412.12864482101,101.205,462,-1,0.361356337106276,0.0,999990508.0850002,10014017.865,10000000,9997496.25,10000000,9997977.8,194,9861,10000,10025,10000,10020,606,229,189,25,100,110,112,147,0,25,0,20,400,52,41,0,0,0
60513.99126073533,101.205,503,-1,0.35526237070764605,0.0,999990508.0850002,10014017.865,10000000,9997496.25,10000000,9997977.8,194,9861,10000,10025,10000,10020,606,229,189,25,100,151,112,147,0,25,0,20,400,52,41,0,0,0
60581.034995464164,101.205,574,-1,0.3490119386687709,0.0,999990508.0850002,10014017.865,10000000,9997496.25,10000000,9997977.8,194,9861,10000,10025,10000,10020,606,229,260,25,100,151,112,147,0,25,0,20,400,52,41,0,0,0
60585.085354040224,99.6,509,-1,0.4731278896873459,0.0,999990508.0850002,10007543.865,10006474.0,9997496.25,10000000,9997977.8,194,9926,9935,10025,10000,10020,606,294,260,25,100,151,112,212,65,25,0,20,400,52,41,0,0,0
60589.960426107486,99.6,548,-1,0.5493125618966322,0.12357505516411038,999990508.0850002,10007543.865,10006474.0,9997496.25,10000000,9997977.8,194,9926,9935,10025,10000,10020,606,294,260,25,100,190,112,212,65,25,0,20,400,52,41,0,0,0
60595.63977864224,99.6,635,-1,0.6011886374323622,0.0,999990508.0850002,10007543.865,10006474.0,9997496.25,10000000,9997977.8,194,9926,9935,10025,10000,10020,606,294,260,25,187,190,112,212,65,25,0,20,400,52,41,0,0,0
60603.01574650471,99.6,647,0.75,0.6381263692701451,0.0,999990508.0850002,10007543.865,10006474.0,9997496.25,10000000,9997977.8,194,9926,9935,10025,10000,10020,606,294,284,25,187,190,112,212,77,25,0,20,400,52,41,0,0,0
60609.30797916568,100.45,584,0.8400000000000034,0.623985376431213,0.0,999990508.0850002,10007543.865,10000149.34,9997496.25,10002209.9,10002092.56,194,9926,9998,10025,9978,9979,606,294,347,25,187,190,112,212,140,25,22,61,400,52,41,0,0,0
60613.41592543811,99.61,621,-1,0.6493301973691213,0.0,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,294,347,98,187,190,112,212,158,43,22,61,400,52,41,0,0,0
60638.74536094106,99.61,708,-1,0.6682503057046683,0.0,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,294,347,98,187,277,112,212,158,43,22,61,400,52,41,0,0,0
60754.38777175581,99.61,749,-1,0.6823869758994004,0.0,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,335,347,98,187,277,112,212,158,43,22,61,400,52,41,0,0,0
60764.88282591918,99.61,783,-1,0.6928773290096578,0.0,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,430,347,98,187,277,112,212,158,43,22,61,400,52,102,0,0,0
60765.88282591918,99.61,842,-1,0.7005381931058448,0.9235922376537928,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,430,406,98,187,277,112,212,158,43,22,61,400,52,102,0,0,0
60774.374791734714,99.61,862,-1,0.7059727227075436,0.0,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,430,406,98,207,277,112,212,158,43,22,61,400,52,102,0,0,0
60818.39830748317,99.61,871,-1,0.7096361052824474,0.0,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,439,406,98,207,277,112,212,158,43,22,61,400,52,102,0,0,0
60828.47369964523,99.61,911,-1,0.7118779955949239,0.24181431951728882,999990508.0850002,10007543.865,9998356.36,9999289.23,10002209.9,10002092.56,194,9926,10016,10007,9978,9979,606,439,406,98,207,317,112,212,158,43,22,61,400,52,102,0,0,0
60844.00959047828,97.82,805,-1,0.8397149309613543,0.0,999990508.0850002,10007543.865,10000214.94,9999289.23,10002209.9,10000233.98,194,9926,9997,10007,9978,9998,606,439,406,98,207,336,112,212,177,43,22,80,400,52,189,0,0,0
60849.75606318485,97.82,760,-1,0.9361302734603193,0.0,999990508.0850002,10007543.865,10000214.94,9999289.23,10002209.9,10000233.98,194,9926,9997,10007,9978,9998,606,439,406,98,262,336,112,212,177,43,22,80,400,52,189,0,100,0
60850.75606318485,97.82,721,-1,1.012104112555328,0.8905963158686063,999990508.0850002,10007543.865,10000214.94,9999289.23,10002209.9,10000233.98,194,9926,9997,10007,9978,9998,606,439,445,98,262,336,112,212,255,43,22,80,400,52,189,0,100,0
60854.64590089843,98.21,691,-1,1.050117552943481,0.0,999990508.0850002,10007543.865,10000312.76,10002137.32,9999263.99,10000233.98,194,9926,9996,9978,10008,9998,606,439,445,98,292,336,112,212,256,72,52,80,400,52,189,0,100,0
61004.9388595926,98.21,768,-1,1.0816189868389638,0.0,999990508.0850002,10007543.865,10000312.76,10002137.32,9999263.99,10000233.98,194,9926,9996,9978,10008,9998,606,439,445,98,369,336,112,212,256,72,52,80,400,52,189,0,100,0
61011.49584488802,98.21,751,-1,1.1078629791733463,0.0,999990508.0850002,10007543.865,10000312.76,10003806.89,9999263.99,9998564.41,194,9926,9996,9961,10008,10015,606,439,445,98,369,353,112,212,256,89,52,97,400,52,189,0,100,0
61036.01890321207,98.21,643,0.3199999999999932,1.1297955386633807,0.0,999990508.0850002,10007543.865,9999428.87,10004690.780000001,9999263.99,9998564.41,194,9926,10005,9952,10008,10015,606,439,475,98,369,353,112,212,265,98,52,97,400,82,189,0,100,90
61037.01890321207,98.72,594,0.3199999999999932,1.1307855007760919,0.34673459066834766,999990508.0850002,10007543.865,9999428.87,9999853.500000002,10004101.27,9998564.41,194,9926,10005,10001,9959,10015,606,439,475,147,369,353,112,212,265,147,101,97,400,82,189,0,100,90
61038.01890321207,98.72,644,0.3199999999999932,1.1308449493580819,0.5839105943668983,999990508.0850002,10007543.865,9999428.87,9999853.500000002,10004101.27,9998564.41,194,9926,10005,10001,9959,10015,606,489,475,147,369,353,112,212,265,147,101,97,400,82,189,0,100,90
61039.01890321207,98.4,676,3.2099999999999937,1.139346504389124,1.5135307977252523,999990508.0850002,10007543.865,9997362.469999999,10001919.900000002,10004101.27,9998564.41,194,9926,10026,9980,9959,10015,606,489,475,221,369,353,112,212,286,168,101,97,400,82,189,0,100,90
61044.01890321207,98.21,671,3.2099999999999937,1.152373904046407,0.8663577560364502,999990508.0850002,10007543.865,9996871.419999998,10002410.950000003,10004101.27,9998564.41,194,9926,10031,9975,9959,10015,606,489,480,221,369,353,112,212,291,173,101,97,400,82,189,0,100,90
61046.01890321207,98.21,770,3.2099999999999937,1.1632927135936186,0.5774211045136326,999990508.0850002,10007543.865,9996871.419999998,10002410.950000003,10004101.27,9998564.41,194,9926,10031,9975,9959,10015,606,489,480,221,468,353,112,212,291,173,101,97,400,82,189,0,100,90
61058.778505264956,98.21,793,0.28999999999999204,1.1723982295134767,4.883050648066273,999990508.0850002,10007543.865,9996871.419999998,10002410.950000003,10004101.27,9998564.41,194,9926,10031,9975,9959,10015,606,489,503,221,468,353,112,212,291,173,101,97,400,82,189,0,100,90
61088.2340364504,98.21,854,0.28999999999999204,1.1799362708106775,0.01989593985490501,999990508.0850002,10007543.865,9996871.419999998,10002410.950000003,10004101.27,9998564.41,194,9926,10031,9975,9959,10015,606,550,503,221,468,353,112,212,291,173,101,97,400,82,189,0,100,90
61194.50377818534,98.21,848,0.28999999999999204,1.1861131992195786,0.0,999990508.0850002,10007543.865,9996871.419999998,10002410.950000003,10004101.27,9998564.41,194,9926,10031,9975,9959,10015,606,609,503,221,468,353,112,212,291,173,101,97,400,82,189,0,165,90
61198.50377818534,98.39,788,0.46999999999999886,1.1866819278702652,1.8353351925179595,999990508.0850002,10008724.545,9990976.659999998,10007125.030000003,10004101.27,9998564.41,194,9914,10091,9927,9959,10015,606,609,563,221,468,353,112,224,351,221,101,97,400,82,189,0,165,90
61205.50377818534,98.39,785,0.46999999999999886,1.1866150841889276,2.0101975273137214,999990508.0850002,10009019.715,9990976.659999998,10006829.860000003,10004101.27,9998564.41,194,9911,10091,9930,9959,10015,606,609,563,224,468,353,112,227,351,224,101,97,400,82,189,0,165,90
61209.50377818534,98.39,840,0.46999999999999886,1.1859929796698174,2.327185368652863,999990508.0850002,10009019.715,9990976.659999998,10006829.860000003,10004101.27,9998564.41,194,9911,10091,9930,9959,10015,606,609,618,224,468,353,112,227,351,224,101,97,400,82,189,0,165,90
61216.62931123648,98.39,922,0.04999999999999716,1.1848851353887397,0.0,999990508.0850002,10009019.715,9990976.659999998,10006829.860000003,10004101.27,9998564.41,194,9911,10091,9930,9959,10015,606,691,618,224,468,353,112,227,351,224,101,97,400,82,189,0,165,90
61245.45802170672,98.39,887,0.04999999999999716,1.1833519474768384,11.029475444673153,999990508.0850002,10009019.715,9990976.659999998,10006829.860000003,10004101.27,9998564.41,194,9911,10091,9930,9959,10015,606,691,618,224,468,405,112,227,351,224,101,97,400,82,189,0,165,177
61255.45802170672,98.34,882,0.04999999999999716,1.1823952105729467,15.816653860340011,999990508.0850002,10009019.715,9990976.659999998,10006829.860000003,10004101.27,9998564.41,194,9911,10091,9930,9959,10015,606,696,618,224,468,405,112,237,351,224,101,97,400,82,189,0,165,177
61262.45802170672,98.58,775,0.23999999999999488,1.1770342221023156,20.815237680944847,999990508.0850002,10013348.875,9990976.659999998,10006829.860000003,9997406.19,10000930.33,194,9867,10091,9930,10027,9991,606,696,618,224,536,405,112,281,351,224,169,121,400,82,189,0,165,216
61279.45802170672,98.58,777,0.23999999999999488,1.1716091550952321,25.102709811857494,999990508.0850002,10013348.875,9990976.659999998,10006829.860000003,9997406.19,10000930.33,194,9867,10091,9930,10027,9991,606,696,618,224,538,405,112,281,351,224,169,121,400,82,189,0,165,216
61282.45802170672,98.58,799,0.23999999999999488,1.1661356903143199,26.122115398226015,999990508.0850002,10013348.875,9990976.659999998,10006829.860000003,9997406.19,10000930.33,194,9867,10091,9930,10027,9991,606,696,618,246,538,405,112,281,351,224,169,121,400,82,189,0,165,216
61293.45802170672,98.71,760,0.36999999999999034,1.1590341819631826,25.226502253462968,999990508.0850002,10013348.875,9990976.659999998,10007915.670000004,9997406.19,9999844.52,194,9867,10091,9919,10027,10002,606,696,618,246,538,444,112,281,351,235,169,188,400,82,189,0,165,216
61297.45802170672,98.34,733,0.36999999999999034,1.157104464057046,15.995525714250107,999990508.0850002,10010693.695,9993631.839999998,10007915.670000004,9997406.19,9999844.52,194,9894,10064,9919,10027,10002,606,696,645,246,538,444,112,308,378,235,169,188,400,82,189,0,165,216
61364.082840241834,98.34,752,0.36999999999999034,1.154926479717961,0.0,999990508.0850002,10010693.695,9993631.839999998,10007915.670000004,9997406.19,9999844.52,194,9894,10064,9919,10027,10002,606,715,645,246,538,444,112,308,378,235,169,188,400,82,189,0,165,216
61372.34638406496,98.34,617,0.36999999999999034,1.1525286087024278,2.5339884284330765,999990508.0850002,10009611.955,9993631.839999998,10007915.670000004,9998487.93,9999844.52,194,9905,10064,9919,10016,10002,606,715,645,246,549,444,112,319,378,235,180,188,400,186,189,0,185,216
61393.995250841595,98.34,630,0.36999999999999034,1.149936085581874,2.1047608100052457,999990508.0850002,10009611.955,9993631.839999998,10007915.670000004,9998487.93,9999844.52,194,9905,10064,9919,10016,10002,606,715,713,246,549,444,112,319,378,235,180,188,400,186,189,0,240,216
61397.995250841595,98.34,654,0.3199999999999932,1.1471713907530077,3.3251438481674995,999990508.0850002,10009611.955,9993631.839999998,10007915.670000004,9998487.93,9999844.52,194,9905,10064,9919,10016,10002,606,715,713,270,549,444,112,319,378,235,180,188,400,186,189,0,240,216
61424.995250841595,98.72,535,0.37999999999999545,1.1399400111221636,16.124958767890348,999990508.0850002,10009611.955,9993631.839999998,10011369.320000004,9998784.09,9996094.709999999,194,9905,10064,9884,10013,10040,606,715,713,270,549,482,112,319,378,270,183,226,400,227,189,0,240,256
61457.995250841595,98.72,541,0.37999999999999545,1.1328223848227745,33.27966929823015,999990508.0850002,10009611.955,9993631.839999998,10011369.320000004,9998784.09,9996094.709999999,194,9905,10064,9884,10013,10040,606,715,713,270,549,488,112,319,378,270,183,226,400,227,189,0,240,256
61460.995250841595,98.72,553,0.37999999999999545,1.1258168165533387,35.016222988626396,999990508.0850002,10009611.955,9993631.839999998,10011369.320000004,9998784.09,9996094.709999999,194,9905,10064,9884,10013,10040,606,715,713,270,549,500,112,319,378,270,183,226,400,227,189,0,240,256
61472.995250841595,98.72,577,0.37999999999999545,1.1189215253147544,41.29538367276109,999990508.0850002,10009611.955,9993631.839999998,10011369.320000004,9998784.09,9996094.709999999,194,9905,10064,9884,10013,10040,606,715,737,270,549,500,112,319,378,270,183,226,400,227,189,0,240,256
61489.995250841595,98.78,533,0.4399999999999977,1.1116960705099226,51.63223511436081,999990508.0850002,10009611.955,9993631.839999998,10011369.320000004,9998784.09,9996094.709999999,194,9905,10064,9884,10013,10040,606,715,737,270,593,500,112,319,378,270,271,226,400,227,189,0,240,256
61512.995250841595,98.78,539,0.4399999999999977,1.104599050560882,61.59692359483597,999990508.0850002,10009611.955,9993631.839999998,10011369.320000004,9998784.09,9996094.709999999,194,9905,10064,9884,10013,10040,606,715,743,270,593,500,112,319,378,270,271,226,400,227,189,0,240,256
61582.995250841595,98.78,596,0.4399999999999977,1.0976271879773134,82.53427837674099,999990508.0850002,10009611.955,9993631.839999998,10011369.320000004,9998784.09,9996094.709999999,194,9905,10064,9884,10013,10040,606,715,743,327,593,500,112,319,378,270,271,226,400,227,189,0,240,256
61590.995250841595,98.05,550,0.730000000000004,1.0990614891919357,87.33607567446597,999990508.0850002,10005776.695,9993631.839999998,10015890.930000003,9998784.09,9995408.36,194,9944,10064,9838,10013,10047,606,715,743,373,593,500,112,358,378,316,271,233,400,227,189,0,240,256
61599.995250841595,98.78,540,0.730000000000004,1.0921897844624024,88.8694839939053,999990508.0850002,10005776.695,9993631.839999998,10015890.930000003,9999771.89,9994420.559999999,194,9944,10064,9838,10003,10057,606,715,743,373,593,510,112,358,378,316,281,243,400,227,189,0,240,256
61632.995250841595,98.78,622,0.030000000000001137,1.0854389250596295,75.0223618649834,999990508.0850002,10005776.695,9993631.839999998,10015890.930000003,9999771.89,9994420.559999999,194,9944,10064,9838,10003,10057,606,797,743,373,593,510,112,358,378,316,281,243,400,227,189,0,240,256
61674.995250841595,98.78,500,0.030000000000001137,1.0788057003605591,77.04368149516813,999990508.0850002,10005776.695,9993631.839999998,10015890.930000003,9999771.89,9994420.559999999,194,9944,10064,9838,10003,10057,606,797,743,373,675,510,112,358,378,316,281,243,400,338,212,0,310,256
61685.995250841595,98.08,496,0.030000000000001137,1.0794334398286953,83.98592759743042,999990508.0850002,10005776.695,9993631.839999998,10015890.930000003,9999771.89,9994420.559999999,194,9944,10064,9838,10003,10057,606,801,743,373,675,510,112,366,378,316,281,243,400,338,212,0,310,256
61696.995250841595,97.74,508,-1,1.0854108635488138,87.4050280109368,999990508.0850002,10005776.695,9993044.259999998,10015890.930000003,9999771.89,9995008.139999999,194,9944,10070,9838,10003,10051,606,801,743,373,675,556,112,366,384,316,281,271,400,338,212,0,310,256
61722.995250841595,98.08,475,-1,1.0854157247454512,98.332279461094,999990508.0850002,10002947.745000001,9993044.259999998,10015890.930000003,9999771.89,9997837.089999998,194,9973,10070,9838,10003,10022,606,834,743,373,675,556,112,403,384,316,281,300,400,338,212,0,310,256
61767.995250841595,98.08,523,-1,1.0852166240137695,112.17603878579393,999990508.0850002,10002947.745000001,9993044.259999998,10015890.930000003,9999771.89,9997837.089999998,194,9973,10070,9838,10003,10022,606,834,743,373,675,604,112,403,384,316,281,300,400,338,212,0,310,256
61771.995250841595,98.08,503,-1,1.0848298769590676,114.1467571817484,999990508.0850002,10004909.345,9993044.259999998,10015890.930000003,9997810.290000001,9997837.089999998,194,9953,10070,9838,10023,10022,606,834,743,373,695,604,112,423,384,316,301,300,400,338,212,0,310,256
61774.995250841595,98.08,456,0.09000000000000341,1.084270413176017,112.99726236736751,999990508.0850002,10010205.665000001,9987747.939999998,10015890.930000003,9997810.290000001,9997837.089999998,194,9899,10124,9838,10023,10022,606,834,804,373,695,604,112,477,438,316,301,300,400,338,212,0,310,256
61796.995250841595,98.79,425,0.09000000000000341,1.0777501701984937,118.18543612394569,999990508.0850002,10010205.665000001,9987747.939999998,10012828.440000003,10000872.780000001,9997837.089999998,194,9899,10124,9869,9992,10022,606,834,804,404,695,604,112,477,438,347,332,300,400,338,212,0,310,256
61811.995250841595,98.7,422,-1,1.0717385383978373,124.01895907158905,999990508.0850002,10010205.665000001,9987057.039999997,10012828.440000003,10000872.780000001,9998527.989999998,194,9899,10131,9869,9992,10015,606,834,804,404,695,615,112,477,445,347,332,307,400,338,212,0,310,256
61819.995250841595,99.04,333,-1,1.064871717695578,127.73455800361262,999990508.0850002,10003291.455000002,9987057.039999997,10012828.440000003,10006109.030000001,10000205.949999997,194,9969,10131,9869,9939,9998,606,923,804,404,695,615,112,585,445,347,385,324,400,338,212,0,310,256
61921.995250841595,99.04,429,-1,1.058135216404843,129.0794044399663,999990508.0850002,10003291.455000002,9987057.039999997,10012828.440000003,10006109.030000001,10000205.949999997,194,9969,10131,9869,9939,9998,606,923,804,404,791,615,112,585,445,347,385,324,400,338,212,0,310,256
61995.995250841595,99.04,399,-1,1.0515249640403224,167.57400324071932,999990508.0850002,10003291.455000002,9987057.039999997,10012828.440000003,10006109.030000001,10000205.949999997,194,9969,10131,9869,9939,9998,606,923,804,429,791,615,112,585,445,347,385,324,400,338,267,0,310,256
