Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
227.2606121763503,100,42,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
422.25006526159024,100,89,1.1400000000000006,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,42,0,47,0,0,0,0,0,0,0,0,0,0,0
432.48444328094905,100,176,0.3300000000000125,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,42,87,47,0,0,0,0,0,0,0,0,0,0,0
453.33398707365563,100,232,0.3300000000000125,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,98,87,47,0,0,0,0,0,0,0,0,0,0,0
755.6372458593926,99.85,150,0.3300000000000125,0.06000000000000227,0.0,10000000,10008187.7,9991812.3,10000000,10000000,10000,9918,10082,10000,10000,10998500.0,10998500.0,10998500.0,10998500.0,10998500.0,0,180,87,47,0,0,82,82,0,0,0,0,0,0,0
764.1918111178098,99.85,188,0.28000000000000114,0.07071067811865744,0.0,10000000,10008187.7,9991812.3,10000000,10000000,10000,9918,10082,10000,10000,10998500.0,10998500.0,10998500.0,10998500.0,10998500.0,0,180,125,47,0,0,82,82,0,0,0,0,0,0,0
835.8390692289374,99.85,155,0.2400000000000091,0.07423074889581184,0.0,10000000,10008187.7,9991812.3,10000000,10000000,10000,9918,10082,10000,10000,10998500.0,10998500.0,10998500.0,10998500.0,10998500.0,9,180,125,47,0,0,82,82,0,0,0,42,0,0,0
929.093213249002,99.85,182,0.2400000000000091,0.07500000000000284,0.0,10000000,10008187.7,9991812.3,10000000,10000000,10000,9918,10082,10000,10000,10998500.0,10998500.0,10998500.0,10998500.0,10998500.0,9,207,125,47,0,0,82,82,0,0,0,42,0,0,0
980.7922649777779,99.85,99,-1,0.07453559924999581,0.0,10000000,10002596.1,9991313.05,10000000,10006090.85,10000,9974,10087,10000,9939,10998500.0,10998500.0,10998500.0,10998500.0,10998500.0,9,207,125,47,86,0,138,87,0,61,0,42,0,47,0
1158.5362449178178,99.85,121,0.25,0.07348469228349813,0.0,10000000,10002596.1,9991313.05,10000000,10006090.85,10000,9974,10087,10000,9939,10998500.0,10998500.0,10998500.0,10998500.0,10998500.0,9,229,125,47,86,0,138,87,0,61,0,42,0,47,0
