Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
223.9273757907087,100,24,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
386.30280770572347,100,41,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
417.5952964219282,100,140,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,0,99,41,0,0,0,0,0,0,0,0,0,0,0
432.9347025679312,100,148,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,8,0,99,41,0,0,0,0,0,0,0,0,0,0,0
591.1470656458738,100,192,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,8,0,99,85,0,0,0,0,0,0,0,0,0,0,0
602.7759779292091,100,230,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,8,0,137,85,0,0,0,0,0,0,0,0,0,0,0
638.451093063071,100,318,0.6300000000000097,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,8,88,137,85,0,0,0,0,0,0,0,0,0,0,0
654.8405932017992,100,356,0.5900000000000034,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,8,88,137,85,38,0,0,0,0,0,0,0,0,0,0
834.7057209261583,101.16,302,0.6400000000000006,0.3645528294117301,0.0,10000000,10000000,9996965.2,9997570.96,10005463.84,10000,10000,10030,10024,9946,11011600.0,11011600.0,11011600.0,11011598.8,11011601.2,8,88,137,85,92,0,0,30,24,54,0,0,0,0,0
998.808700666345,101.16,330,0.6400000000000006,0.46399999999999864,0.0,10000000,10000000,9996965.2,9997570.96,10005463.84,10000,10000,10030,10024,9946,11011600.0,11011600.0,11011600.0,11011598.8,11011601.2,8,88,137,85,120,0,0,30,24,54,0,0,0,0,0
1037.5366386767103,101.16,243,0.6400000000000006,0.5166196548415415,0.0,10000000,10000000,9996965.2,9997570.96,10005463.84,10000,10000,10030,10024,9946,11011600.0,11011600.0,11011600.0,11011598.8,11011601.2,28,88,137,85,120,0,0,30,24,54,8,0,99,0,0
1044.5966930577558,101.16,287,0.10999999999999943,0.5468292441175951,0.0,10000000,10000000,9996965.2,9997570.96,10005463.84,10000,10000,10030,10024,9946,11011600.0,11011600.0,11011600.0,11011598.8,11011601.2,28,88,137,146,120,0,0,30,24,54,8,0,99,17,0
1053.8739195077294,99.73,189,2.069999999999993,0.5537499916518607,0.0,10000000,10009904.54,9996155.92,9988475.700000001,10005463.84,10000,9902,10038,10114,9946,10997300.0,10997431.0,10997245.66,10997144.920000002,10997378.42,28,186,137,146,120,0,98,38,114,54,8,0,99,17,0
1090.3197276571195,99.73,192,0.7599999999999909,0.5559731310494934,0.0,10000000,10009904.54,9996155.92,9988475.700000001,10005463.84,10000,9902,10038,10114,9946,10997300.0,10997431.0,10997245.66,10997144.920000002,10997378.42,28,186,137,146,123,0,98,38,114,54,8,0,99,17,0
1184.2017672076524,99.73,188,0.7599999999999909,0.5551680426281335,0.0,10000000,10009904.54,9996155.92,9988475.700000001,10005463.84,10000,9902,10038,10114,9946,10997300.0,10997431.0,10997245.66,10997144.920000002,10997378.42,28,270,137,146,123,0,98,38,114,54,8,88,99,17,0
1237.909226226688,99.73,171,0.75,0.5523755515951059,0.9083361955933924,10000000,10009904.54,9996155.92,9988475.700000001,10005463.84,10000,9902,10038,10114,9946,10997300.0,10997431.0,10997245.66,10997144.920000002,10997378.42,28,270,173,146,123,0,98,38,114,54,8,88,99,32,38
1244.4338264479964,101.56,195,0.05999999999998806,0.6214582694138322,0.0,10000000,10009904.54,9992499.76,9992131.860000001,10005463.84,10000,9902,10074,10078,9946,11015600.0,11015551.659999998,11015615.2,11015653.540000001,11015579.6,28,270,173,242,123,0,98,74,150,54,8,88,99,32,38
1266.6643255867677,101.56,277,0.05999999999998806,0.6692523929222046,0.0,10000000,10009904.54,9992499.76,9992131.860000001,10005463.84,10000,9902,10074,10078,9946,11015600.0,11015551.659999998,11015615.2,11015653.540000001,11015579.6,28,270,255,242,123,0,98,74,150,54,8,88,99,32,38
1421.9473206643413,101.1,241,0.05999999999998806,0.6714279652095017,0.3373251946820801,9996360.4,10009904.54,9992499.76,9995771.46,10005463.84,10036,9902,10074,10042,9946,11011000.0,11010996.739999998,11010981.16,11011017.66,11011004.44,64,270,255,242,123,36,98,74,186,54,8,88,99,32,38
1457.8020033901068,101.1,262,0.7600000000000051,0.6715087490122504,0.0,9996360.4,10009904.54,9992499.76,9998197.860000001,10003037.44,10036,9902,10074,10018,9970,11011000.0,11010996.739999998,11010981.16,11011017.660000002,11011004.44,64,270,255,242,192,36,98,74,210,78,8,88,99,32,38
1623.264183530588,101.55,185,-1,0.696366989544293,0.0,9996360.4,10009904.54,9995140.06,9998197.860000001,10000397.139999999,10036,9902,10048,10018,9996,11015516.200000001,11015452.639999999,11015514.46,11015525.760000002,11015490.94,64,270,281,242,192,36,98,100,210,104,28,88,99,32,69
1650.9303217990177,101.55,184,0.15000000000000568,0.7148599816666387,0.05950992598377525,9998289.85,10009904.54,9995140.06,9998197.860000001,9998467.69,10017,9902,10048,10018,10015,11015516.2,11015452.639999999,11015514.46,11015525.760000002,11015490.94,101,270,281,242,192,55,98,100,210,123,28,88,99,32,69
1659.3647747997343,101.55,255,0.15000000000000568,0.7285939536795318,0.0,9998289.85,10009904.54,9995140.06,9998197.860000001,9998467.69,10017,9902,10048,10018,10015,11015516.2,11015452.639999999,11015514.46,11015525.760000002,11015490.94,101,341,281,242,192,55,98,100,210,123,28,88,99,32,69
