Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
158.91406354912257,100,72,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
233.8674759376104,101.49,65,-1,0.7449999999999973,0.0,10000000,9999289.57,10000710.43,10000000,10000000,10000,10007,9993,10000,10000,11014900.0,11014900.0,11014900.0,11014900.0,11014900.0,0,72,7,0,0,0,7,7,0,0,0,0,0,0,0
398.88938652641855,101.49,73,-1,0.7023927359786348,0.0,10000000,9999289.57,10000710.43,10000000,10000000,10000,10007,9993,10000,10000,11014900.0,11014900.0,11014900.0,11014900.0,11014900.0,0,72,7,8,0,0,7,7,0,0,0,0,0,0,0
416.2823158612292,101.49,81,0.7700000000000102,0.6451889258194046,0.0,10000000,9999289.57,10000710.43,10000000,10000000,10000,10007,9993,10000,10000,11014900.0,11014900.0,11014900.0,11014900.0,11014900.0,0,72,15,8,0,0,7,7,0,0,0,0,0,0,0
566.8795864742572,101.49,112,0.7000000000000028,0.595999999999998,0.0,10000000,9999289.57,10000710.43,10000000,10000000,10000,10007,9993,10000,10000,11014900.0,11014900.0,11014900.0,11014900.0,11014900.0,31,72,15,8,0,0,7,7,0,0,0,0,0,0,0
605.729971955101,101.49,121,0.7000000000000028,0.5552902144124459,0.0,10000000,9999289.57,10000710.43,10000000,10000000,10000,10007,9993,10000,10000,11014900.0,11014900.0,11014900.0,11014900.0,11014900.0,31,81,15,8,0,0,7,7,0,0,0,0,0,0,0
620.1951791525713,101.18,59,0.269999999999996,0.5145515186121993,0.0,10000000,9992692.72,10000710.43,10006596.85,10000000,10000,10072,9993,9935,10000,11011800.0,11011777.680000002,11011802.17,11011820.15,11011800.0,31,81,15,92,0,0,72,7,81,0,0,0,0,0,0
664.0794498828557,101.18,92,0.269999999999996,0.48163620866790957,0.0,10000000,9992692.72,10000710.43,10006596.85,10000000,10000,10072,9993,9935,10000,11011800.0,11011777.680000002,11011802.17,11011820.15,11011800.0,31,81,48,92,0,0,72,7,81,0,0,0,0,0,0
814.980445419184,100.77,91,0.269999999999996,0.47619116402066575,0.0,9999899.23,9992692.72,10000710.43,10006697.62,10000000,10001,10072,9993,9934,10000,11007700.0,11007648.16,11007705.04,11007746.799999999,11007700.0,32,81,48,92,0,1,72,7,82,0,0,0,0,0,0
825.3932590312293,100.77,166,1.3999999999999915,0.46785147215756295,0.0,9998891.530000001,9992692.72,10000710.43,10007705.319999998,10000000,10011,10072,9993,9924,10000,11007700.000000002,11007648.16,11007705.04,11007746.799999999,11007700.0,127,81,48,92,0,11,72,7,92,0,0,0,0,0,0
865.6553318017886,100.77,197,1.009999999999991,0.45825396257411144,0.0,9998891.530000001,9992692.72,10000710.43,10007705.319999998,10000000,10011,10072,9993,9924,10000,11007700.000000002,11007648.16,11007705.04,11007746.799999999,11007700.0,127,81,79,92,0,11,72,7,92,0,0,0,0,0,0
995.1270109157606,100.77,236,0.18999999999999773,0.4482272179251146,0.8151846586852116,9998891.530000001,9992692.72,10000710.43,10007705.319999998,10000000,10011,10072,9993,9924,10000,11007700.000000002,11007648.16,11007705.04,11007746.799999999,11007700.0,127,81,118,92,0,11,72,7,92,0,0,0,0,0,0
1011.9506557684888,102.0,227,0.18999999999999773,0.49630349561867204,0.0,9998891.530000001,9992794.72,10000608.43,10007705.319999998,10000000,10011,10071,9994,9924,10000,11020013.530000001,11020036.72,11019996.43,11019953.319999998,11020000.0,127,82,118,92,0,11,73,8,92,0,0,0,8,0,0
1202.100625720733,101.18,175,0.19999999999998863,0.478333096304665,0.0,9998891.530000001,9992794.72,9993595.85,10014717.899999999,10000000,10011,10071,10063,9855,10000,11011804.510000002,11011778.5,11011770.19,11011846.799999999,11011800.0,127,82,118,178,0,11,73,77,161,0,0,0,8,0,0
1381.1016071553677,101.18,170,0.19999999999998863,0.46218322485063545,0.0,9998891.530000001,9992794.72,9993595.85,10014717.899999999,10000000,10011,10071,10063,9855,10000,11011804.510000002,11011778.5,11011770.19,11011846.799999999,11011800.0,127,82,118,178,68,11,73,77,161,0,31,9,41,0,0
1406.175588489841,101.18,104,0.5999999999999943,0.44756589947738395,0.0,9998891.530000001,9992794.72,9993595.85,10014717.899999999,10000000,10011,10071,10063,9855,10000,11011804.510000002,11011778.5,11011770.19,11011846.799999999,11011800.0,127,82,137,178,68,11,73,77,161,0,116,9,41,0,0
1408.4946648325497,100.99,102,0.5999999999999943,0.435870048250551,0.0,9998891.530000001,9992794.72,9993595.85,10014717.899999999,10000000,10011,10071,10063,9855,10000,11009902.420000002,11009865.01,11009858.219999999,11009974.349999998,11009900.0,127,82,137,180,68,11,73,77,165,0,116,9,41,0,0
1430.6183141154468,101.63,83,1.2399999999999949,0.43806991098862286,0.9153744957241088,9996970.160000002,9992794.72,9994002.37,10016232.749999998,10000000,10030,10071,10059,9840,10000,11016319.060000002,11016310.450000001,11016298.54,11016271.949999997,11016300.0,146,82,137,180,68,30,73,81,180,0,116,9,41,0,0
1616.2114317316882,101.63,87,1.2399999999999949,0.43861277162766543,0.0,9996970.160000002,9992794.72,9994002.37,10016232.749999998,10000000,10030,10071,10059,9840,10000,11016319.060000002,11016310.450000001,11016298.54,11016271.949999997,11016300.0,146,82,141,180,68,30,73,81,180,0,116,9,41,0,0
1622.8115314156296,101.63,87,-1,0.43795519177194303,0.0,9995445.710000003,9992794.72,9995526.819999998,10016232.749999998,10000000,10045,10071,10044,9840,10000,11016319.060000002,11016310.450000001,11016298.54,11016271.949999997,11016300.0,176,82,141,180,68,45,73,96,180,0,116,9,41,0,0
2065.2308842661987,101.63,115,-1,0.4364207127861282,0.0,9995445.710000003,9992794.72,9995526.819999998,10016232.749999998,10000000,10045,10071,10044,9840,10000,11016319.060000002,11016310.450000001,11016298.54,11016271.949999997,11016300.0,176,82,141,208,68,45,73,96,180,0,116,9,41,0,0
2071.984923248415,101.63,159,-1,0.4342431908047953,0.0,9995445.710000003,9992794.72,9995526.819999998,10016232.749999998,10000000,10045,10071,10044,9840,10000,11016319.060000002,11016310.450000001,11016298.54,11016271.949999997,11016300.0,176,82,185,208,68,45,73,96,180,0,116,9,41,0,0
2344.1415513780985,101.63,175,-1,0.4315943975627587,0.0,9995445.710000003,9992794.72,9995526.819999998,10016232.749999998,10000000,10045,10071,10044,9840,10000,11016319.060000002,11016310.450000001,11016298.54,11016271.949999997,11016300.0,176,82,185,208,167,45,73,96,180,0,131,9,41,0,68
2802.4433344226622,101.63,198,1.7999999999999972,0.4286021773030184,0.0,9995445.710000003,9992794.72,9995526.819999998,10016232.749999998,10000000,10045,10071,10044,9840,10000,11016319.060000002,11016310.450000001,11016298.54,11016271.949999997,11016300.0,176,181,185,208,167,45,73,96,180,0,131,9,89,28,68
2811.8933620981416,102.06,138,1.7999999999999972,0.44658777412732586,0.7306988993368577,9989322.110000003,9998918.32,9995526.819999998,10016232.749999998,10000000,10105,10011,10044,9840,10000,11020638.410000004,11020640.98,11020617.459999999,11020503.149999999,11020600.0,236,181,185,208,167,105,133,96,180,0,131,9,89,28,68
2871.6361309847666,102.06,169,1.7999999999999972,0.460719947280867,0.0,9989322.110000003,9998918.32,9995526.819999998,10016232.749999998,10000000,10105,10011,10044,9840,10000,11020638.410000004,11020640.98,11020617.459999999,11020503.149999999,11020600.0,236,181,185,239,167,105,133,96,180,0,131,9,89,28,68
2939.25196357176,102.06,184,0.5899999999999892,0.47188295728626284,0.0,9989322.110000003,10002898.66,9995526.819999998,10016232.749999998,9996019.66,10105,9972,10044,9840,10039,11020638.410000004,11020640.98,11020617.459999999,11020503.149999999,11020600.0,236,181,185,239,260,105,172,96,180,39,131,9,89,28,68
2996.303179544777,102.06,114,0.5799999999999983,0.4807099076429802,0.471376878184401,9989322.110000003,10002898.66,9995526.819999998,10016232.749999998,9996019.66,10105,9972,10044,9840,10039,11020638.410000004,11020640.98,11020617.459999999,11020503.149999999,11020600.0,265,181,185,239,260,105,172,96,180,39,131,9,89,28,167
3071.7562348815636,102.62,52,0.5899999999999892,0.5225379390444155,0.0,9986345.840000004,10002898.66,10001889.549999999,10016232.749999998,9992633.2,10134,9972,9982,9840,10072,11026296.920000004,11026225.3,11026242.389999999,11026013.549999999,11026221.84,265,181,247,239,260,134,172,158,180,72,131,9,89,28,167
3114.83433224034,102.62,143,0.5899999999999892,0.5558725873195532,0.0,9986345.840000004,10002898.66,10001889.549999999,10016232.749999998,9992633.2,10134,9972,9982,9840,10072,11026296.920000004,11026225.3,11026242.389999999,11026013.549999999,11026221.84,265,181,247,239,351,134,172,158,180,72,131,9,89,28,167
3118.7494931731344,102.62,123,0.5899999999999892,0.5829329481684452,0.0,9986345.840000004,10004951.06,10001889.549999999,10016232.749999998,9990580.799999999,10134,9952,9982,9840,10092,11026296.920000004,11026225.3,11026242.389999999,11026013.549999999,11026221.84,265,201,247,239,351,134,192,158,180,92,131,9,89,28,167
3237.0176864843943,102.62,200,0.5899999999999892,0.6051709953341713,0.4406160588810053,9986345.840000004,10004951.06,10001889.549999999,10016232.749999998,9990580.799999999,10134,9952,9982,9840,10092,11026296.920000004,11026225.3,11026242.389999999,11026013.549999999,11026221.84,265,201,247,316,351,134,192,158,180,92,131,9,89,28,167
3245.125645311818,100.83,104,2.3799999999999955,0.6085236315058041,0.0,9986345.840000004,10004951.06,10001889.549999999,10008398.769999998,9998414.78,10134,9952,9982,9917,10015,11008157.060000004,11008411.22,11008374.61,11008329.879999997,11008227.229999999,265,201,247,316,447,134,192,158,257,207,131,9,89,28,167
