Timestamp,Price,Book Size,Gap,Volatility,Queue Size,Cash/testagent1,Cash/testagent2,Cash/testagent3,Cash/testagent4,Cash/testagent5,Shares/testagent1,Shares/testagent2,Shares/testagent3,Shares/testagent4,Shares/testagent5,Net Worth/testagent1,Net Worth/testagent2,Net Worth/testagent3,Net Worth/testagent4,Net Worth/testagent5,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
197.0797040107752,100,69,-1,0.0,0.0,10000000,10000000,10000000,10000000,10000000,10000,10000,10000,10000,10000,11000000,11000000,11000000,11000000,11000000,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
378.3154116168116,99.26,5,-1,0.36999999999999744,0.0,10000000,10006848.94,10000000,10000000,9993151.06,10000,9931,10000,10000,10069,10992600.0,10992600.0,10992600.0,10992600.0,10992600.0,0,69,0,0,74,0,69,0,0,69,0,0,0,0,0
387.67151711886777,101.64,88,-1,0.9945183088644791,0.0,10000508.2,10006848.94,10000000,10000000,9992642.860000001,9995,9931,10000,10000,10074,11016400.0,11016235.78,11016400.0,11016400.0,11016564.22,93,69,0,0,74,5,69,0,0,74,0,0,0,0,0
424.4910356271313,101.64,163,-1,1.0384965093826735,0.0,10000508.2,10006848.94,10000000,10000000,9992642.860000001,9995,9931,10000,10000,10074,11016400.0,11016235.78,11016400.0,11016400.0,11016564.22,93,69,0,75,74,5,69,0,0,74,0,0,0,0,0
441.4196953934664,101.64,168,1.0499999999999972,1.0121185701290127,0.0,10000508.2,10006848.94,10000000,10000000,9992642.860000001,9995,9931,10000,10000,10074,11016400.0,11016235.78,11016400.0,11016400.0,11016564.22,93,74,0,75,74,5,69,0,0,74,0,0,0,0,0
551.4085597616639,99.36,200,-1,1.0752829085098172,0.0,10000508.2,10006352.139999999,10000000,10000000,9993139.660000002,9995,9936,10000,10000,10069,10993611.399999999,10993593.099999998,10993600.0,10993600.0,10993595.500000002,93,74,0,75,116,5,74,0,0,79,0,0,0,0,0
562.8926433267021,99.36,272,-1,1.08457835313159,0.0,10000508.2,10006352.139999999,10000000,10000000,9993139.660000002,9995,9936,10000,10000,10069,10993611.399999999,10993593.099999998,10993600.0,10993600.0,10993595.500000002,93,74,0,75,188,5,74,0,0,79,0,0,0,0,0
567.2649059944216,99.36,357,-1,1.0727738578097434,0.0,10000508.2,10006352.139999999,10000000,10000000,9993139.660000002,9995,9936,10000,10000,10069,10993611.399999999,10993593.099999998,10993600.0,10993600.0,10993595.500000002,178,74,0,75,188,5,74,0,0,79,0,0,0,0,0
579.5046770603399,99.36,440,-1,1.052151235432541,0.0,10000508.2,10006352.139999999,10000000,10000000,9993139.660000002,9995,9936,10000,10000,10069,10993611.399999999,10993593.099999998,10993600.0,10993600.0,10993595.500000002,178,157,0,75,188,5,74,0,0,79,0,0,0,0,0
606.8145676552911,98.97,366,-1,1.0621153421356835,0.0,10000508.2,9999054.999999998,10000000,10000000,10000436.800000003,9995,10010,10000,10000,9995,10989713.35,10989744.699999997,10989700.0,10989700.0,10989641.950000003,178,231,0,75,188,5,148,0,0,153,0,0,0,0,0
745.2199032536381,99.01,329,-1,1.0566350770017114,0.0,9996846.23,9999253.019999998,10000000,10000000,10003900.750000002,10032,10008,10000,10000,9960,10990114.55,10990145.099999998,10990100.0,10990100.0,10990040.350000001,215,231,0,75,188,42,150,0,0,188,0,0,0,0,0
760.6551832226157,99.01,379,1.2700000000000102,1.045422229957297,0.0,9996846.23,9999253.019999998,10000000,10000000,10003900.750000002,10032,10008,10000,10000,9960,10990114.55,10990145.099999998,10990100.0,10990100.0,10990040.350000001,215,281,0,75,188,42,150,0,0,188,0,0,0,0,0
