Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares
39411.06099080141,94.88271484881753,886,0.5152383694130975,10004673.855449071,9957612.002749966,9986436.872631526,9973559.994315358,10077717.27485408,9941,10419,10156,10255,9229
39418.85884836464,94.88271484881753,883,0.5152383694130975,10004673.855449071,9957612.002749966,9986436.872631526,9973559.994315358,10077717.27485408,9941,10419,10156,10255,9229
39424.298250552885,94.88271484881753,963,0.5152383694130975,10004673.855449071,9957612.002749966,9986436.872631526,9973559.994315358,10077717.27485408,9941,10419,10156,10255,9229
39456.97789659258,94.95894399915166,906,0.25732226732557706,10004388.978617074,9957612.002749966,9986721.749463523,9973559.994315358,10077717.27485408,9944,10419,10153,10255,9229
39476.181150892444,94.95894399915166,830,0.25732226732557706,10004388.978617074,9957612.002749966,9986721.749463523,9973559.994315358,10077717.27485408,9944,10419,10153,10255,9229
39507.01265902804,94.95894399915166,842,0.25732226732557706,10004388.978617074,9957612.002749966,9986721.749463523,9973559.994315358,10077717.27485408,9944,10419,10153,10255,9229
39560.47444904131,94.95894399915166,792,0.04610380428539429,10004388.978617074,9957612.002749966,9986721.749463523,9973559.994315358,10077717.27485408,9944,10419,10153,10255,9229
39566.28191206143,94.95894399915166,793,0.04610380428539429,10004388.978617074,9957612.002749966,9986721.749463523,9973559.994315358,10077717.27485408,9944,10419,10153,10255,9229
39567.19747044016,94.74448791617839,784,0.04610380428539429,10004388.978617074,9957612.002749966,9986721.749463523,9974412.694706604,10076864.574462835,9944,10419,10153,10246,9238
39571.08286520895,94.95570637921857,724,0.437533840053149,9997374.084578943,9957612.002749966,9988430.952178348,9979718.38602991,10076864.574462835,10018,10419,10135,10190,9238
39575.9154196336,94.57529057142786,647,0.8988917971368977,9990274.478774685,9964711.608554224,9988430.952178348,9979718.38602991,10076864.574462835,10093,10344,10135,10190,9238
39576.98428585721,95.9666399845914,550,1.3913494131635389,9990274.478774685,9962611.176542114,9988430.952178348,9981818.81804202,10076864.574462835,10093,10366,10135,10168,9238
39578.10321871639,94.47077406476912,499,1.495865919822279,9985454.692516768,9962611.176542114,9988430.952178348,9981818.81804202,10081684.360720752,10144,10366,10135,10168,9187
39593.09004723082,95.9779446091198,382,1.5071705443506858,9985454.692516768,9963091.009742038,9988430.952178348,9981338.984842096,10081684.360720752,10144,10361,10135,10173,9187
39597.56398551315,95.9779446091198,476,1.1634311652706373,9985454.692516768,9963091.009742038,9988430.952178348,9981338.984842096,10081684.360720752,10144,10361,10135,10173,9187
39605.29461359037,96.38296628851913,398,0.4592344074457486,9985454.692516768,9963091.009742038,9988430.952178348,9973917.49643788,10089105.849124968,10144,10361,10135,10250,9110
39607.70308007982,96.38296628851913,422,0.4592344074457486,9985454.692516768,9963091.009742038,9988430.952178348,9973917.49643788,10089105.849124968,10144,10361,10135,10250,9110
39614.18330809747,94.81451344384917,384,2.506467117386663,9984601.361895774,9964428.649093801,9988430.952178348,9973433.187707111,10089105.849124968,10153,10347,10135,10255,9110
39617.91846817272,94.81451344384917,404,0.6405025576758732,9984601.361895774,9964428.649093801,9988430.952178348,9973433.187707111,10089105.849124968,10153,10347,10135,10255,9110
39627.61526296367,94.81451344384917,493,0.6405025576758732,9984601.361895774,9964428.649093801,9988430.952178348,9973433.187707111,10089105.849124968,10153,10347,10135,10255,9110
39630.88838341888,96.68047800355995,473,1.8456787117099651,9982667.752335703,9964428.649093801,9988430.952178348,9975366.797267182,10089105.849124968,10173,10347,10135,10235,9110
39690.11774419996,95.47530184952586,425,1.8456787117099651,9982667.752335703,9969011.463582579,9988430.952178348,9975366.797267182,10084523.03463619,10173,10299,10135,10235,9158
39749.90357825738,95.47530184952586,422,-1,9982667.752335703,9969011.463582579,9988430.952178348,9975366.797267182,10084523.03463619,10173,10299,10135,10235,9158
39762.94427425965,94.96306596368593,347,-1,9982667.752335703,9965782.719339814,9995574.183796944,9975366.797267182,10080608.547260359,10173,10333,10060,10235,9199
39764.58061997937,94.96306596368593,405,-1,9982667.752335703,9965782.719339814,9995574.183796944,9975366.797267182,10080608.547260359,10173,10333,10060,10235,9199
39778.86810808629,94.96306596368593,365,-1,9982667.752335703,9965782.719339814,9995574.183796944,9975366.797267182,10080608.547260359,10173,10333,10060,10235,9199
39779.90378546729,94.96306596368593,449,-1,9982667.752335703,9965782.719339814,9995574.183796944,9975366.797267182,10080608.547260359,10173,10333,10060,10235,9199
39781.53270941553,94.96306596368593,461,-1,9982667.752335703,9965782.719339814,9995574.183796944,9975366.797267182,10080608.547260359,10173,10333,10060,10235,9199
39782.162587079074,94.96306596368593,476,-1,9982667.752335703,9965782.719339814,9995574.183796944,9975366.797267182,10080608.547260359,10173,10333,10060,10235,9199
39785.89217845747,94.96306596368593,477,0.18591023815362462,9982667.752335703,9965782.719339814,9995574.183796944,9975366.797267182,10080608.547260359,10173,10333,10060,10235,9199
39786.623001790154,95.15873181374664,380,2.658663565073766,9977590.915108388,9965782.719339814,10004933.163955877,9975366.797267182,10076326.404328741,10225,10333,9963,10235,9244
39786.637700179446,94.81451344384917,318,3.002881934971242,9982244.848071732,9963788.494954577,10003510.51889135,9975366.797267182,10075089.340815162,10176,10354,9978,10235,9257
39789.769816653665,94.81451344384917,348,1.5000091776280584,9982244.848071732,9963788.494954577,10003510.51889135,9975366.797267182,10075089.340815162,10176,10354,9978,10235,9257
39792.20448411911,94.81451344384917,396,1.5000091776280584,9982244.848071732,9963788.494954577,10003510.51889135,9975366.797267182,10075089.340815162,10176,10354,9978,10235,9257
39796.981488739504,94.81451344384917,492,0.4790830566293067,9982244.848071732,9963788.494954577,10003510.51889135,9975366.797267182,10075089.340815162,10176,10354,9978,10235,9257
39797.568893051786,95.83543956484792,455,0.4790830566293067,9978698.936807832,9963788.494954577,10007056.43015525,9975366.797267182,10075089.340815162,10213,10354,9941,10235,9257
39798.02451137781,94.81451344384917,391,1.5000091776280584,9972570.573306287,9963788.494954577,10007056.43015525,9981495.160768727,10075089.340815162,10277,10354,9941,10171,9257
39799.67855511299,94.81451344384917,457,1.5000091776280584,9972570.573306287,9963788.494954577,10007056.43015525,9981495.160768727,10075089.340815162,10277,10354,9941,10171,9257
39802.86536585422,94.81451344384917,479,1.066931906849888,9972570.573306287,9963788.494954577,10007056.43015525,9981495.160768727,10075089.340815162,10277,10354,9941,10171,9257
39809.283836451614,95.88144535069905,491,0.30640840292672067,9972570.573306287,9963788.494954577,10004947.038357534,9981495.160768727,10077198.732612878,10277,10354,9963,10171,9235
39816.08186059022,94.81451344384917,423,1.5000091776280584,9975834.849189717,9963788.494954577,10001682.762474103,9981495.160768727,10077198.732612878,10243,10354,9997,10171,9235
39832.21893243105,94.81451344384917,467,1.5000091776280584,9975834.849189717,9963788.494954577,10001682.762474103,9981495.160768727,10077198.732612878,10243,10354,9997,10171,9235
39833.78468957027,96.31452262147722,444,0.8097024590558277,9975834.849189717,9963788.494954577,10001682.762474103,9981495.160768727,10077198.732612878,10243,10354,9997,10171,9235
39839.99418298528,96.70560730331017,468,0.9871900016914594,9975834.849189717,9963788.494954577,10001682.762474103,9981495.160768727,10077198.732612878,10243,10354,9997,10171,9235
39848.7845957156,95.80170344554062,475,1.5023015152034418,9975834.849189717,9963788.494954577,10001682.762474103,9981495.160768727,10077198.732612878,10243,10354,9997,10171,9235
39878.81638469199,95.80170344554062,529,0.316600933472742,9975834.849189717,9963788.494954577,10001682.762474103,9981495.160768727,10077198.732612878,10243,10354,9997,10171,9235
39953.0676255759,95.80170344554062,467,0.18302183969420582,9975834.849189717,9963788.494954577,10001682.762474103,9981495.160768727,10077198.732612878,10243,10354,9997,10171,9235
